Start Time	End Time	Transportation Mode
2008/10/10 00:57:59	2008/10/10 01:57:01	bus
2008/10/10 08:13:05	2008/10/10 09:00:25	bus
2008/10/10 09:52:06	2008/10/10 10:40:21	bus
2008/10/14 01:29:43	2008/10/14 02:08:41	bus
2008/10/14 03:16:06	2008/10/14 03:26:36	bus
2008/10/14 09:28:27	2008/10/14 09:54:05	bus
2008/10/15 09:56:35	2008/10/15 10:00:07	bus
2008/10/15 10:42:47	2008/10/15 11:11:47	bus
2008/10/16 02:53:46	2008/10/16 03:04:56	bus
2008/10/16 03:48:53	2008/10/16 04:00:21	bus
2008/10/16 05:24:19	2008/10/16 06:06:13	bus
2008/10/16 23:30:34	2008/10/16 23:48:18	bus
2008/10/17 12:23:53	2008/10/17 13:53:34	bus
2008/10/18 03:35:14	2008/10/18 05:10:10	bus
2008/10/18 08:15:01	2008/10/18 08:47:58	bus
2008/10/18 09:00:59	2008/10/18 10:43:52	bus
2008/10/19 06:35:25	2008/10/19 06:46:49	bus
2008/10/19 08:14:56	2008/10/19 08:35:28	bus
2008/10/20 05:13:52	2008/10/20 05:24:04	bus
2008/10/20 07:03:34	2008/10/20 07:17:07	bus
2008/10/20 12:19:02	2008/10/20 12:58:18	bus
2008/10/20 23:17:30	2008/10/20 23:41:11	bus
2008/10/21 11:25:23	2008/10/21 11:37:43	bus
2008/10/21 23:41:34	2008/10/22 00:02:13	bus
2008/10/22 10:02:23	2008/10/22 11:12:07	bus
2008/10/23 02:02:52	2008/10/23 03:03:15	bus
2008/10/23 06:34:16	2008/10/23 06:51:36	bus
2008/10/23 23:33:29	2008/10/23 23:45:11	bus
2008/10/24 08:22:14	2008/10/24 09:28:37	bus
2008/10/25 01:37:36	2008/10/25 02:19:38	taxi
2008/10/25 11:07:30	2008/10/25 11:22:42	bus
2008/10/26 03:41:27	2008/10/26 04:35:15	bus
2008/10/26 07:49:42	2008/10/26 08:55:02	bus
2008/10/28 02:23:45	2008/10/28 03:42:33	bus
2008/10/28 04:20:24	2008/10/28 04:31:28	bus
2008/10/28 08:52:14	2008/10/28 09:19:14	bus
2008/10/28 23:38:29	2008/10/28 23:51:32	bus
2008/10/29 09:36:08	2008/10/29 11:00:51	bus
2008/10/30 04:19:17	2008/10/30 05:05:25	bus
2008/10/30 08:05:54	2008/10/30 10:54:48	bus
2008/10/30 23:32:55	2008/10/30 23:49:09	bus
2008/10/31 08:08:26	2008/10/31 09:21:19	bus
2008/11/01 04:18:54	2008/11/01 05:13:16	bus
2008/11/01 08:43:51	2008/11/01 09:26:47	subway
2008/11/02 03:13:35	2008/11/02 03:28:48	bike
2008/11/02 09:02:23	2008/11/02 09:30:17	bus
2008/11/04 02:23:58	2008/11/04 04:28:01	bus
2008/11/04 11:35:29	2008/11/04 11:39:59	bus
2008/11/05 04:20:12	2008/11/05 04:30:05	bus
2008/11/05 09:37:05	2008/11/05 10:58:37	bus
2008/11/06 05:06:02	2008/11/06 05:45:58	bus
2008/11/06 09:38:47	2008/11/06 09:53:29	bus
2008/11/06 13:10:33	2008/11/06 13:23:21	bus
2008/11/07 01:19:07	2008/11/07 01:30:53	bus
2008/11/07 08:02:26	2008/11/07 08:14:38	bus
2008/11/07 08:14:40	2008/11/07 09:13:52	bus
2008/11/08 06:20:35	2008/11/08 06:48:47	bus
2008/11/08 09:02:51	2008/11/08 09:37:09	bus
2008/11/10 00:13:13	2008/11/10 02:50:23	bus
2008/11/10 04:46:31	2008/11/10 06:43:29	bus
2008/11/11 02:14:15	2008/11/11 03:03:19	bus
2008/11/11 09:37:44	2008/11/11 09:54:38	bus
2008/11/12 01:26:23	2008/11/12 01:40:55	bus
2008/11/12 03:56:00	2008/11/12 04:09:56	bus
2008/11/12 07:19:53	2008/11/12 07:28:45	bus
2008/11/12 10:03:00	2008/11/12 10:30:36	bus
2008/11/13 23:37:54	2008/11/13 23:52:20	bus
2008/11/14 07:59:22	2008/11/14 08:20:07	bus
2008/11/14 08:50:15	2008/11/14 10:03:27	bus
2008/11/15 00:50:37	2008/11/15 01:37:23	bus
2008/11/15 07:48:11	2008/11/15 10:42:14	bus
2008/11/16 02:58:36	2008/11/16 03:12:14	bus
2008/11/16 03:44:00	2008/11/16 03:55:20	bus
2008/11/18 01:58:59	2008/11/18 02:20:27	bus
2008/11/26 01:45:52	2008/11/26 02:28:21	bus
2008/11/26 04:22:48	2008/11/26 04:32:24	bus
2008/11/26 10:04:24	2008/11/26 10:24:30	bus
2008/11/27 23:26:01	2008/11/27 23:46:33	bus
2008/11/28 08:23:19	2008/11/28 08:37:25	bus
2008/11/29 02:23:22	2008/11/29 02:31:04	bus
2008/11/29 03:36:55	2008/11/29 04:31:01	bus
2008/11/30 12:32:24	2008/11/30 12:53:56	car
2008/12/01 04:55:35	2008/12/01 05:50:47	bus
2008/12/02 01:27:53	2008/12/02 01:39:07	bus
2008/12/02 01:46:43	2008/12/02 02:32:25	bus
2008/12/02 04:11:10	2008/12/02 04:21:24	bus
2008/12/02 05:14:30	2008/12/02 05:29:10	taxi
2008/12/02 06:51:05	2008/12/02 07:11:45	taxi
2008/12/02 11:42:05	2008/12/02 11:56:13	bus
2008/12/03 01:07:26	2008/12/03 01:27:12	bus
2008/12/03 10:10:26	2008/12/03 10:22:59	bus
2008/12/04 23:34:06	2008/12/04 23:43:58	bus
2008/12/05 08:04:27	2008/12/05 08:21:03	bus
2008/12/05 08:55:31	2008/12/05 10:07:40	bus
2008/12/06 03:50:42	2008/12/06 04:05:52	bus
2008/12/06 05:46:16	2008/12/06 05:51:28	bus
2008/12/06 06:18:50	2008/12/06 06:53:16	bus
2008/12/08 07:15:09	2008/12/08 08:01:51	bus
2008/12/08 23:39:25	2008/12/08 23:40:24	bus
2008/12/08 23:46:36	2008/12/08 23:53:58	bus
2008/12/09 04:35:01	2008/12/09 04:46:31	bus
2008/12/10 01:40:18	2008/12/10 01:50:08	bus
2008/12/10 10:12:12	2008/12/10 10:25:22	bus
2008/12/11 23:41:30	2008/12/11 23:52:28	bus
2008/12/12 08:07:15	2008/12/12 08:24:19	bus
2008/12/14 02:27:22	2008/12/14 03:04:26	car
2008/12/14 04:56:40	2008/12/14 05:26:06	car
2008/12/15 11:33:22	2008/12/15 12:08:42	bus
2008/12/16 00:12:23	2008/12/16 00:17:07	bus
2008/12/16 11:45:33	2008/12/16 12:27:45	bus
2008/12/17 00:37:28	2008/12/17 01:27:53	bus
2008/12/17 09:57:06	2008/12/17 10:25:14	bus
2008/12/18 03:47:09	2008/12/18 03:52:23	bus
2008/12/18 23:31:04	2008/12/18 23:52:20	bus
2008/12/19 08:03:45	2008/12/19 08:29:03	bus
2008/12/19 09:19:31	2008/12/19 10:07:49	bus
2008/12/21 08:22:18	2008/12/21 08:31:22	bus
2008/12/21 09:23:10	2008/12/21 09:29:31	bus
2008/12/22 05:49:41	2008/12/22 06:29:31	bus
2008/12/23 00:00:22	2008/12/23 00:13:17	bus
2008/12/23 11:13:44	2008/12/23 11:26:51	bus
2008/12/24 07:08:36	2008/12/24 07:15:59	bus
2008/12/24 12:21:15	2008/12/24 13:28:48	bus
2008/12/25 02:38:42	2008/12/25 03:31:16	bus
2008/12/25 23:43:54	2008/12/25 23:53:30	bus
2008/12/26 08:04:06	2008/12/26 08:23:38	bus
2008/12/26 08:58:10	2008/12/26 09:57:54	bus
2008/12/28 07:55:22	2008/12/28 08:13:45	bus
2008/12/28 09:24:12	2008/12/28 09:26:42	bus
2008/12/29 01:49:48	2008/12/29 02:38:13	bus
2008/12/29 16:02:19	2008/12/29 16:10:24	taxi
2008/12/29 23:58:45	2008/12/30 00:12:07	bus
2008/12/30 11:19:45	2008/12/30 12:36:58	bus
2008/12/31 01:09:09	2008/12/31 01:52:01	bus
2008/12/31 09:41:06	2008/12/31 09:55:30	bus
2008/12/31 11:05:40	2008/12/31 11:53:40	bus
2009/01/02 01:45:30	2009/01/02 03:10:30	car
2009/01/02 04:37:22	2009/01/02 07:03:40	car
2009/01/02 07:10:00	2009/01/02 07:16:12	car
2009/01/02 09:20:04	2009/01/02 09:25:04	car
2009/01/02 10:37:47	2009/01/02 10:43:29	subway
2009/01/02 10:48:05	2009/01/02 11:20:21	subway
2009/01/04 06:11:38	2009/01/04 06:17:40	bus
2009/01/05 00:08:06	2009/01/05 01:03:14	bus
2009/01/06 00:00:21	2009/01/06 00:20:07	bus
2009/01/06 23:54:04	2009/01/07 00:15:44	bus
2009/01/07 04:33:23	2009/01/07 04:42:14	bus
2009/01/07 10:46:00	2009/01/07 11:05:29	bus
2009/01/08 23:23:55	2009/01/08 23:37:35	bus
2009/01/09 07:43:07	2009/01/09 08:45:04	bus
2009/01/10 04:23:33	2009/01/10 04:42:05	bus
2009/03/10 22:26:29	2009/03/10 23:00:38	bus
2009/03/12 04:32:18	2009/03/12 04:49:53	bus
2009/03/12 10:58:04	2009/03/12 11:09:06	bike
2009/03/13 22:45:21	2009/03/13 22:45:45	bus
2009/03/14 01:41:53	2009/03/14 02:17:23	bus
2009/03/14 05:39:00	2009/03/14 05:44:39	bus
2009/03/15 04:37:07	2009/03/15 05:45:53	subway
2009/03/15 22:38:14	2009/03/15 23:21:02	bus
2009/03/16 08:53:07	2009/03/16 09:42:34	bus
2009/03/16 22:40:04	2009/03/16 23:24:32	bus
2009/03/17 08:52:32	2009/03/17 09:45:07	bus
2009/03/17 22:39:07	2009/03/17 23:16:47	bus
2009/03/18 08:34:07	2009/03/18 09:21:49	bus
2009/03/19 22:46:30	2009/03/19 23:15:37	bus
2009/03/20 01:41:30	2009/03/20 01:47:16	subway
2009/03/21 22:41:22	2009/03/21 23:31:10	bus
2009/03/22 09:52:36	2009/03/22 10:30:21	bus
2009/03/22 22:37:29	2009/03/22 23:10:11	bus
2009/03/23 09:17:01	2009/03/23 10:08:17	bus
2009/03/23 22:44:21	2009/03/23 23:24:12	bus
2009/03/24 09:17:10	2009/03/24 10:04:55	bus
2009/03/24 22:42:21	2009/03/24 23:24:02	bus
2009/03/26 04:52:05	2009/03/26 05:32:00	bus
2009/03/26 22:58:40	2009/03/26 23:42:21	bus
2009/03/27 10:48:03	2009/03/27 11:33:23	bus
2009/03/29 00:34:27	2009/03/29 01:37:56	subway
2009/03/29 22:38:28	2009/03/29 23:11:58	bus
2009/03/31 04:12:00	2009/03/31 04:54:01	bus
2009/03/31 22:41:19	2009/03/31 23:19:01	bus
2009/04/01 22:44:01	2009/04/01 23:26:57	bus
2009/04/02 10:46:20	2009/04/02 11:40:08	bus
2009/04/02 22:46:07	2009/04/02 23:24:52	bus
2009/04/03 09:15:58	2009/04/03 10:09:33	bus
2009/04/04 02:49:57	2009/04/04 02:56:22	bus
2009/04/04 03:00:59	2009/04/04 03:03:42	bus
2009/04/04 06:52:53	2009/04/04 06:56:41	subway
2009/04/06 01:31:35	2009/04/06 02:06:05	bus
2009/04/06 03:38:07	2009/04/06 03:45:52	bus
2009/04/06 04:43:03	2009/04/06 04:48:51	subway
2009/04/06 22:47:12	2009/04/06 23:24:12	bus
2009/04/07 10:43:29	2009/04/07 11:21:09	bus
2009/04/07 22:43:37	2009/04/07 23:28:11	bus
2009/04/08 09:35:17	2009/04/08 10:31:59	bus
2009/04/08 22:45:53	2009/04/08 23:21:23	bus
2009/04/09 09:58:31	2009/04/09 10:57:06	bus
2009/04/09 22:43:37	2009/04/09 23:19:22	bus
2009/04/10 12:29:59	2009/04/10 13:12:09	bus
2009/04/11 02:34:52	2009/04/11 03:04:52	bus
2009/04/11 05:13:55	2009/04/11 08:55:15	car
2009/04/12 03:27:10	2009/04/12 06:52:46	bus
2009/04/12 09:21:03	2009/04/12 11:14:28	car
2009/04/12 11:14:30	2009/04/12 11:53:49	bus
2009/04/12 11:53:54	2009/04/12 13:04:36	bus
2009/04/12 22:43:53	2009/04/12 23:47:36	bus
2009/04/13 01:12:06	2009/04/13 02:37:48	bus
2009/04/13 22:52:48	2009/04/13 23:31:31	bus
2009/04/14 10:23:21	2009/04/14 10:45:24	bus
2009/04/14 22:50:29	2009/04/14 23:26:24	bus
2009/04/15 10:15:00	2009/04/15 10:38:15	bus
2009/04/15 22:46:53	2009/04/15 23:23:53	bus
2009/04/16 09:15:07	2009/04/16 09:37:07	bus
2009/04/16 22:46:53	2009/04/16 23:23:53	bus
2009/04/18 02:48:06	2009/04/18 03:32:54	bus
2009/04/19 22:44:22	2009/04/19 23:24:45	bus
2009/04/20 09:20:02	2009/04/20 10:09:59	bus
2009/04/20 10:09:59	2009/04/20 10:55:29	car
2009/04/20 13:05:52	2009/04/20 13:19:52	car
2009/04/20 22:55:12	2009/04/20 23:36:36	bus
2009/04/21 10:31:41	2009/04/21 11:36:14	bus
2009/04/21 22:53:44	2009/04/21 23:45:02	bus
2009/04/22 22:40:07	2009/04/22 23:24:33	bus
2009/04/24 02:19:53	2009/04/24 03:03:16	bus
2009/04/25 02:24:00	2009/04/25 02:30:16	bus
2009/04/25 02:30:37	2009/04/25 03:15:00	subway
2009/04/25 07:51:21	2009/04/25 08:41:42	subway
2009/04/26 22:42:20	2009/04/26 23:29:01	bus
2009/04/27 22:55:25	2009/04/27 23:38:52	bus
2009/04/28 22:46:55	2009/04/28 23:21:58	bus
2009/04/29 09:15:51	2009/04/29 10:13:42	bus
2009/04/29 22:46:57	2009/04/29 23:33:10	bus
2009/05/02 03:41:32	2009/05/02 03:56:12	bus
2009/05/03 01:16:36	2009/05/03 01:38:46	subway
2009/05/03 07:13:04	2009/05/03 07:19:44	subway
2009/05/04 22:45:52	2009/05/04 23:27:44	bus
2009/05/06 02:23:56	2009/05/06 03:59:08	bus
2009/05/06 03:59:10	2009/05/06 04:20:08	bus
2009/05/06 09:43:33	2009/05/06 10:42:16	bus
2009/05/06 22:49:10	2009/05/06 23:29:52	bus
2009/05/07 09:19:01	2009/05/07 10:15:43	bus
2009/05/07 23:16:25	2009/05/07 23:39:44	bus
2009/05/08 11:54:26	2009/05/08 12:30:40	bus
2009/05/09 02:58:52	2009/05/09 03:21:42	bus
2009/05/10 22:42:31	2009/05/10 23:28:31	bus
2009/05/13 23:55:59	2009/05/14 00:54:24	bus
2009/05/14 07:50:29	2009/05/14 08:14:01	subway
2009/05/14 23:30:37	2009/05/15 00:31:10	subway
2009/05/16 01:27:14	2009/05/16 01:56:54	subway
2009/05/16 05:41:49	2009/05/16 06:05:49	subway
2009/05/17 08:11:30	2009/05/17 08:44:48	subway
2009/05/17 10:10:22	2009/05/17 10:48:27	subway
2009/05/17 23:34:54	2009/05/17 23:55:49	subway
2009/05/18 07:59:38	2009/05/18 08:00:08	subway
2009/05/19 00:48:04	2009/05/19 01:26:21	subway
2009/05/19 09:48:04	2009/05/19 10:00:08	subway
2009/05/19 23:40:00	2009/05/20 00:07:18	subway
2009/05/20 04:08:38	2009/05/20 05:03:49	subway
2009/05/21 00:11:17	2009/05/21 00:45:45	subway
2009/05/21 09:53:31	2009/05/21 10:17:26	subway
2009/05/22 10:48:54	2009/05/22 11:10:09	subway
2009/05/22 23:58:02	2009/05/23 00:32:50	subway
2009/05/23 10:30:05	2009/05/23 11:14:35	subway
2009/05/24 01:25:04	2009/05/24 02:00:36	subway
2009/05/24 05:11:31	2009/05/24 05:59:02	subway
2009/05/25 00:31:15	2009/05/25 01:08:23	subway
2009/05/25 10:09:38	2009/05/25 10:53:34	subway
2009/05/27 00:42:03	2009/05/27 01:16:27	subway
2009/05/27 09:38:23	2009/05/27 10:04:46	subway
2009/06/03 04:29:10	2009/06/03 05:10:28	subway
2009/06/03 11:16:13	2009/06/03 11:53:46	subway
2009/06/04 04:44:55	2009/06/04 05:23:33	subway
2009/06/04 09:26:15	2009/06/04 10:07:13	subway
2009/06/05 01:04:52	2009/06/05 01:58:19	subway
2009/06/05 04:52:53	2009/06/05 05:43:49	subway
2009/06/06 10:13:54	2009/06/06 10:42:24	subway
2009/06/07 00:18:57	2009/06/07 01:26:12	subway
2009/06/07 09:59:25	2009/06/07 10:42:24	subway
2009/06/08 23:28:46	2009/06/09 00:23:22	subway
2009/06/09 11:25:19	2009/06/09 12:06:15	subway
2009/06/09 23:14:39	2009/06/09 23:56:22	subway
2009/06/10 09:47:06	2009/06/10 10:26:18	subway
2009/06/11 00:49:58	2009/06/11 01:46:31	subway
2009/06/13 09:38:44	2009/06/13 10:23:51	subway
2009/06/14 02:37:58	2009/06/14 03:02:31	subway
2009/06/14 12:18:29	2009/06/14 13:00:09	car
2009/06/15 01:43:39	2009/06/15 02:28:17	subway
2009/06/15 03:42:22	2009/06/15 04:22:00	subway
2009/06/17 09:37:32	2009/06/17 09:57:02	subway
2009/06/18 06:56:01	2009/06/18 07:03:49	subway
2009/06/19 01:16:49	2009/06/19 02:10:07	subway
2009/06/19 09:40:34	2009/06/19 10:02:37	subway
2009/06/20 03:02:47	2009/06/20 03:37:00	subway
2009/06/20 09:37:15	2009/06/20 10:17:13	subway
2009/06/22 01:28:54	2009/06/22 02:05:22	subway
2009/06/22 09:44:22	2009/06/22 10:21:20	subway
2009/06/23 01:18:56	2009/06/23 02:04:56	subway
2009/06/23 03:57:46	2009/06/23 04:40:44	subway
2009/06/23 23:36:59	2009/06/24 00:14:37	subway
2009/06/24 08:47:46	2009/06/24 09:32:34	subway
2009/06/25 23:54:13	2009/06/26 00:30:46	subway
2009/06/27 01:55:32	2009/06/27 02:33:15	subway
2009/06/27 10:55:59	2009/06/27 11:30:47	subway
2009/06/28 00:14:22	2009/06/28 00:47:13	subway
2009/06/29 01:30:06	2009/06/29 02:10:08	subway
2009/06/29 09:33:59	2009/06/29 10:08:47	subway
2009/07/01 00:37:57	2009/07/01 01:22:54	subway
2009/07/01 09:11:57	2009/07/01 09:46:35	subway
2009/07/03 01:21:16	2009/07/03 02:10:01	subway
2009/07/03 08:43:29	2009/07/03 09:14:33	subway
2009/07/04 00:51:32	2009/07/04 01:26:05	subway
2009/07/05 04:25:31	2009/07/05 04:39:38	car
2009/07/05 07:42:59	2009/07/05 09:43:14	car
2009/07/05 09:57:25	2009/07/05 11:17:00	bus
2009/07/05 22:49:43	2009/07/05 23:25:11	bus
2009/07/06 10:14:50	2009/07/06 10:19:58	bus
2009/07/06 23:21:36	2009/07/06 23:26:04	bus
2009/07/07 09:08:28	2009/07/07 09:28:13	bus
2009/07/07 22:56:32	2009/07/07 23:24:26	bus
2009/07/08 10:32:05	2009/07/08 11:13:33	subway
2009/07/11 03:17:45	2009/07/11 04:22:45	bus
2009/07/12 02:20:34	2009/07/12 02:59:17	subway
2009/07/12 23:22:04	2009/07/12 23:57:33	subway
2009/07/13 22:46:55	2009/07/13 23:27:38	bus
2009/07/14 09:23:34	2009/07/14 10:22:09	bus
2009/07/14 22:21:37	2009/07/14 23:13:00	bus
2009/07/16 02:48:24	2009/07/16 03:12:49	bus
2009/07/16 08:31:38	2009/07/16 09:00:48	bus
2009/07/17 07:59:40	2009/07/17 10:06:06	bus
2009/07/17 11:18:57	2009/07/17 11:44:19	bus
2009/07/18 00:44:49	2009/07/18 01:17:22	subway
2009/07/18 13:40:56	2009/07/18 14:11:09	subway
2009/07/19 02:23:13	2009/07/19 02:57:18	subway
2009/07/19 10:48:08	2009/07/19 11:08:48	subway
2009/07/19 13:35:33	2009/07/19 13:58:47	subway
2009/07/19 22:49:22	2009/07/19 22:57:12	bus
2009/07/20 09:47:08	2009/07/20 10:09:04	bus
2009/07/21 02:24:07	2009/07/21 02:53:00	subway
2009/07/21 09:01:53	2009/07/21 09:41:35	subway
2009/07/22 22:50:05	2009/07/22 22:52:58	bus
2009/07/23 09:10:34	2009/07/23 10:10:09	bus
2009/07/25 02:27:23	2009/07/25 03:02:08	subway
2009/07/25 13:47:09	2009/07/25 14:08:57	subway
2009/07/26 00:10:18	2009/07/26 00:49:24	subway
2009/07/26 12:53:06	2009/07/26 13:00:06	subway
2009/07/27 06:24:36	2009/07/27 07:08:19	bus
2009/07/27 07:37:12	2009/07/27 08:25:05	bus
2009/07/28 02:25:22	2009/07/28 03:00:30	subway
2009/07/28 10:22:01	2009/07/28 10:45:51	subway
2009/07/28 22:52:17	2009/07/28 23:37:17	bus
2009/07/29 09:47:51	2009/07/29 10:23:16	bus
2009/07/29 22:46:13	2009/07/29 23:17:23	bus
2009/07/31 01:25:49	2009/07/31 02:29:34	bus
2009/07/31 02:56:48	2009/07/31 03:11:54	taxi
2009/07/31 14:35:02	2009/07/31 14:50:22	subway
2009/08/06 22:54:49	2009/08/06 22:59:39	subway
2009/08/06 23:03:05	2009/08/06 23:32:00	subway
2009/08/08 05:46:16	2009/08/08 06:06:21	subway
2009/08/08 07:47:24	2009/08/08 08:39:09	bus
2009/08/08 09:53:28	2009/08/08 10:06:49	bus
2009/08/08 10:17:49	2009/08/08 10:44:39	subway
2009/08/10 01:06:23	2009/08/10 01:31:01	subway
2009/08/11 00:30:34	2009/08/11 00:41:25	subway
2009/08/12 01:23:18	2009/08/12 01:51:38	subway
2009/08/13 00:09:07	2009/08/13 00:38:52	subway
2009/08/15 06:28:18	2009/08/15 06:33:28	subway
2009/08/15 06:35:48	2009/08/15 07:06:23	subway
2009/08/15 12:22:32	2009/08/15 12:34:52	subway
2009/08/19 14:17:01	2009/08/19 14:50:02	subway
2009/08/20 00:17:03	2009/08/20 00:49:15	subway
2009/08/21 11:42:06	2009/08/21 12:15:00	subway
2009/08/23 23:50:53	2009/08/24 00:33:46	subway
2009/08/24 10:43:28	2009/08/24 10:55:42	subway
2009/08/26 00:50:51	2009/08/26 01:29:59	subway
2009/08/26 12:00:59	2009/08/26 12:16:09	taxi
2009/08/26 14:14:42	2009/08/26 14:45:59	subway
2009/08/26 14:58:25	2009/08/26 15:01:48	subway
2009/08/27 01:08:58	2009/08/27 01:11:05	subway
2009/08/27 01:17:14	2009/08/27 01:45:57	subway
2009/08/27 13:42:20	2009/08/27 14:09:47	subway
2009/08/27 14:15:44	2009/08/27 14:18:20	subway
2009/08/28 00:42:38	2009/08/28 00:45:04	subway
2009/08/28 00:49:44	2009/08/28 01:18:32	subway
2009/08/31 00:33:53	2009/08/31 00:51:42	subway
2009/08/31 12:09:01	2009/08/31 12:14:40	subway
2009/08/31 23:53:31	2009/08/31 23:58:03	subway
2009/08/31 23:59:04	2009/09/01 00:28:17	subway
2009/09/01 11:00:34	2009/09/01 11:13:05	subway
2009/09/02 01:28:56	2009/09/02 01:41:26	subway
2009/09/02 08:40:04	2009/09/02 09:10:27	bus
2009/09/03 10:47:33	2009/09/03 11:08:44	bike
2009/09/03 14:42:59	2009/09/03 15:00:44	bus
2009/09/04 01:13:53	2009/09/04 01:18:58	bus
2009/09/04 04:53:57	2009/09/04 05:15:09	bus
2009/09/04 06:18:20	2009/09/04 06:46:37	bus
2009/09/04 07:39:55	2009/09/04 09:52:02	bus
2009/09/04 10:15:25	2009/09/04 12:28:05	bus
2009/09/04 12:42:01	2009/09/04 12:54:14	subway
2009/09/07 01:08:39	2009/09/07 01:39:51	subway
2009/09/07 13:32:37	2009/09/07 14:01:06	subway
2009/09/08 00:42:55	2009/09/08 01:15:09	subway
2009/09/08 11:32:27	2009/09/08 12:06:53	subway
2009/09/09 00:46:12	2009/09/09 00:49:11	subway
2009/09/09 00:52:14	2009/09/09 01:21:13	subway
2009/09/09 11:43:34	2009/09/09 11:51:23	taxi
2009/09/09 14:15:16	2009/09/09 14:46:11	subway
2009/09/09 14:53:24	2009/09/09 14:56:06	subway
2009/09/10 01:17:40	2009/09/10 01:45:10	subway
