Start Time	End Time	Transportation Mode
2008/09/05 10:11:01	2008/09/05 10:55:52	bus
2008/09/05 11:15:16	2008/09/05 11:44:05	bus
2008/09/06 04:11:07	2008/09/06 04:38:50	bus
2008/09/06 07:48:56	2008/09/06 08:30:55	bus
2008/09/07 02:26:04	2008/09/07 02:54:49	bus
2008/09/07 03:47:10	2008/09/07 07:43:37	bus
2008/09/07 08:27:04	2008/09/07 08:49:11	bus
2008/09/07 11:17:12	2008/09/07 13:00:39	bus
2008/09/07 21:14:32	2008/09/07 22:05:24	bus
2008/09/07 22:19:41	2008/09/07 22:32:24	bike
2008/09/08 05:27:15	2008/09/08 07:05:25	bus
2008/09/08 07:51:10	2008/09/08 09:16:48	bus
2008/09/08 09:31:56	2008/09/08 10:54:29	bus
2008/09/10 03:58:09	2008/09/10 05:25:02	bus
2008/09/10 07:48:20	2008/09/10 09:30:42	bus
2008/09/10 12:22:18	2008/09/10 12:24:19	bike
2008/09/11 05:03:37	2008/09/11 06:10:01	bus
2008/09/11 08:22:40	2008/09/11 08:40:42	bus
2008/09/11 10:18:44	2008/09/11 11:19:36	bus
2008/09/11 13:14:26	2008/09/11 13:20:01	bike
2008/09/12 03:54:34	2008/09/12 05:29:29	bus
2008/09/12 05:29:43	2008/09/12 07:56:14	bus
2008/09/12 08:09:37	2008/09/12 08:59:03	bus
2008/09/12 09:11:05	2008/09/12 09:51:58	bus
2008/09/13 01:52:11	2008/09/13 03:30:11	bus
2008/09/13 05:39:41	2008/09/13 08:05:42	bus
2008/09/13 09:24:18	2008/09/13 09:24:36	bike
2008/09/14 00:56:18	2008/09/14 02:34:03	bus
2008/09/14 02:50:46	2008/09/14 02:52:52	bike
2008/09/14 02:54:04	2008/09/14 03:12:54	bus
2008/09/14 11:57:07	2008/09/14 13:12:59	bus
2008/09/14 14:14:06	2008/09/14 14:19:00	bike
2008/09/14 21:13:37	2008/09/14 21:57:20	bus
2008/09/15 07:46:06	2008/09/15 08:03:43	bus
2008/09/15 09:34:53	2008/09/15 10:47:58	bus
2008/09/15 13:26:55	2008/09/15 13:55:40	bus
2008/09/15 21:28:31	2008/09/15 21:55:30	bus
2008/09/16 06:19:00	2008/09/16 07:12:16	bus
2008/09/16 07:42:41	2008/09/16 08:13:58	bus
2008/09/17 02:41:54	2008/09/17 04:26:32	bike
2008/09/17 05:11:38	2008/09/17 05:39:29	bike
2008/09/17 06:25:07	2008/09/17 08:42:43	bus
2008/09/17 09:13:45	2008/09/17 10:21:22	bus
2008/09/17 11:11:13	2008/09/17 12:22:48	bus
2008/09/18 00:54:37	2008/09/18 00:59:42	bike
2008/09/18 03:07:04	2008/09/18 03:24:20	bike
2008/09/18 05:41:04	2008/09/18 05:43:55	bike
2008/09/18 05:44:40	2008/09/18 06:36:19	bus
2008/09/18 06:40:49	2008/09/18 07:37:46	bus
2008/09/18 07:53:54	2008/09/18 09:35:26	bus
2008/09/19 00:39:01	2008/09/19 02:31:03	bus
2008/09/19 07:18:37	2008/09/19 08:24:35	bus
2008/09/20 03:41:24	2008/09/20 03:46:28	bike
2008/09/20 07:15:29	2008/09/20 10:00:25	bus
2008/09/20 07:22:47	2008/09/20 07:36:40	bus
2008/09/21 00:43:32	2008/09/21 03:15:30	bike
2008/09/21 05:16:46	2008/09/21 05:41:02	bus
2008/09/21 06:38:40	2008/09/21 07:49:21	bus
2008/09/21 09:03:21	2008/09/21 09:37:28	bus
2008/09/21 11:33:14	2008/09/21 11:56:05	bus
2008/09/23 03:11:20	2008/09/23 03:24:30	bus
2008/09/23 09:43:17	2008/09/23 10:20:42	bike
2008/09/24 03:19:59	2008/09/24 03:30:24	bike
2008/09/25 01:06:09	2008/09/25 01:50:10	bike
2008/09/25 07:36:21	2008/09/25 08:15:25	bus
2008/09/25 09:05:37	2008/09/25 11:38:51	bus
2008/09/25 14:12:48	2008/09/25 14:32:51	bus
2008/09/26 04:12:38	2008/09/26 04:38:15	bike
2008/09/26 05:32:59	2008/09/26 05:54:52	bike
2008/09/26 07:16:31	2008/09/26 08:28:55	bus
2008/09/26 22:04:09	2008/09/27 11:36:39	train
2008/09/28 01:53:18	2008/09/28 02:29:47	bus
2008/09/28 02:29:54	2008/09/28 02:58:16	bus
2008/09/28 05:05:19	2008/09/28 05:13:54	bus
2008/09/30 09:14:12	2008/09/30 09:21:02	bike
2008/10/01 02:37:36	2008/10/01 03:45:55	bus
2008/10/01 04:53:11	2008/10/01 05:24:28	bike
2008/10/01 07:18:18	2008/10/01 07:56:28	bus
2008/10/02 03:40:50	2008/10/02 03:48:39	bike
2008/10/02 03:48:47	2008/10/02 04:57:58	bike
2008/10/02 07:01:03	2008/10/02 10:44:32	bike
2008/10/03 02:24:16	2008/10/03 02:52:07	bus
2008/10/03 19:11:09	2008/10/04 04:57:11	train
2008/10/04 05:17:02	2008/10/04 06:50:59	bus
2008/10/04 10:05:39	2008/10/04 10:55:34	bus
2008/10/04 10:57:27	2008/10/04 11:43:54	bus
2008/10/05 09:54:09	2008/10/05 10:33:20	bus
2008/10/05 10:49:23	2008/10/05 11:16:18	bus
2008/10/05 17:37:33	2008/10/06 06:27:37	bus
2008/10/06 03:04:56	2008/10/06 03:05:50	bike
2008/10/06 03:30:18	2008/10/06 04:29:47	bike
2008/10/06 06:57:04	2008/10/06 07:52:36	bus
2008/10/08 10:05:31	2008/10/08 10:24:28	bus
2008/10/08 12:40:19	2008/10/08 12:56:16	bus
2008/10/12 23:21:44	2008/10/12 23:29:00	bus
2008/10/12 23:29:08	2008/10/12 23:47:52	bus
2008/10/13 00:37:27	2008/10/13 00:56:32	bus
2008/10/13 00:59:42	2008/10/13 01:38:00	bus
2008/10/13 06:10:31	2008/10/13 06:28:31	bus
2008/10/13 08:52:27	2008/10/13 09:11:31	bus
2008/10/13 11:34:47	2008/10/13 11:40:58	bike
2008/10/13 12:25:33	2008/10/13 12:28:59	bike
2008/10/13 22:47:14	2008/10/13 23:37:05	bus
2008/10/14 01:27:00	2008/10/14 02:00:24	bus
2008/10/14 03:04:18	2008/10/14 03:09:02	bus
2008/10/14 07:26:30	2008/10/14 07:55:46	bus
2008/10/14 09:53:22	2008/10/14 10:52:28	bus
2008/10/14 11:00:24	2008/10/14 11:27:57	bus
2008/10/14 23:49:25	2008/10/15 01:13:40	bus
2008/10/15 08:50:14	2008/10/15 10:29:33	bus
2008/10/16 00:27:16	2008/10/16 01:23:34	bus
2008/10/16 06:06:24	2008/10/16 07:31:12	bus
2008/10/16 07:53:07	2008/10/16 07:55:15	bus
2008/10/16 08:21:09	2008/10/16 08:58:44	bus
2008/10/16 09:48:07	2008/10/16 10:00:36	bus
2008/10/16 11:31:29	2008/10/16 11:39:09	bike
2008/10/16 12:17:30	2008/10/16 12:25:34	bike
2008/10/16 23:50:11	2008/10/17 01:02:57	bus
2008/10/17 08:59:19	2008/10/17 10:33:56	bus
2008/10/18 00:02:37	2008/10/18 00:33:25	bus
2008/10/18 00:43:25	2008/10/18 01:04:24	bus
2008/10/18 04:13:00	2008/10/18 05:03:40	bus
2008/10/18 05:06:09	2008/10/18 05:24:24	bus
2008/10/18 06:36:43	2008/10/18 06:58:44	bus
2008/10/19 03:02:05	2008/10/19 03:08:54	bus
2008/10/19 23:47:50	2008/10/20 00:23:19	bus
2008/10/20 00:30:23	2008/10/20 00:51:59	bus
2008/10/20 08:56:14	2008/10/20 09:18:13	bus
2008/10/20 09:20:00	2008/10/20 09:55:36	bus
2008/10/20 23:36:39	2008/10/21 00:09:58	bus
2008/10/21 00:12:21	2008/10/21 00:19:53	bus
2008/10/21 07:49:06	2008/10/21 08:51:46	bus
2008/10/21 09:04:35	2008/10/21 09:26:05	bus
2008/10/28 11:32:51	2008/10/28 11:43:23	bike
2008/10/29 03:02:31	2008/10/29 03:44:52	bike
2008/10/30 08:34:51	2008/10/30 08:41:46	bike
2008/10/30 09:14:01	2008/10/30 09:27:02	bike
2008/10/30 11:28:06	2008/10/30 11:34:18	bike
2008/10/30 15:46:09	2008/10/30 15:55:47	bike
2008/10/30 22:28:26	2008/10/31 10:53:56	car
2008/10/31 00:12:07	2008/10/31 01:05:00	bus
2008/10/31 01:08:41	2008/10/31 01:28:07	bus
2008/10/31 07:43:18	2008/10/31 08:54:40	bus
2008/10/31 11:59:56	2008/10/31 12:16:37	car
2008/11/01 06:20:43	2008/11/01 07:23:30	bus
2008/11/01 07:23:41	2008/11/01 07:33:20	bus
2008/11/02 05:32:21	2008/11/02 06:41:53	bus
2008/11/02 06:45:56	2008/11/02 07:28:10	bus
2008/11/03 02:53:53	2008/11/03 03:38:04	bike
2008/11/03 11:50:39	2008/11/03 11:57:50	bike
2008/11/03 12:54:37	2008/11/03 13:03:52	bike
2008/11/05 00:46:17	2008/11/05 01:28:34	bus
2008/11/05 02:39:44	2008/11/05 03:21:51	bus
2008/11/05 04:40:46	2008/11/05 05:12:12	car
2008/11/05 05:30:31	2008/11/05 06:02:21	car
2008/11/05 08:38:30	2008/11/05 08:52:13	bus
2008/11/05 10:44:52	2008/11/05 11:11:01	bus
2008/11/06 00:41:09	2008/11/06 00:46:01	bike
2008/11/06 01:11:27	2008/11/06 01:17:01	bike
2008/11/06 01:17:08	2008/11/06 02:00:04	bus
2008/11/06 02:42:01	2008/11/06 03:18:14	bus
2008/11/06 03:18:26	2008/11/06 03:25:45	bike
2008/11/06 07:12:34	2008/11/06 08:06:47	bus
2008/11/06 08:50:50	2008/11/06 09:26:21	subway
2008/11/06 09:26:32	2008/11/06 09:34:55	bus
2008/11/06 11:27:38	2008/11/06 11:34:27	bike
2008/11/06 11:39:50	2008/11/06 11:51:36	bike
2008/11/07 00:21:48	2008/11/07 00:57:16	bus
2008/11/07 12:06:07	2008/11/07 12:33:44	bus
2008/11/07 12:33:53	2008/11/07 12:47:24	bike
2008/11/09 08:03:15	2008/11/09 08:32:38	bus
2008/11/09 09:54:22	2008/11/09 10:09:07	bus
2008/11/09 11:08:07	2008/11/09 11:27:01	bike
2008/11/09 13:34:29	2008/11/09 13:42:15	bike
2008/11/10 01:31:16	2008/11/10 02:04:30	bus
2008/11/10 03:08:08	2008/11/10 03:29:44	bus
2008/11/10 04:20:38	2008/11/10 05:01:21	bus
2008/11/10 11:18:35	2008/11/10 11:31:00	bus
2008/11/11 04:23:01	2008/11/11 04:56:24	bus
2008/11/11 04:59:29	2008/11/11 05:22:40	bus
2008/11/11 08:01:26	2008/11/11 08:41:46	bus
2008/11/11 08:56:00	2008/11/11 09:05:19	bus
2008/11/11 09:56:40	2008/11/11 10:13:57	bus
2008/11/11 11:36:45	2008/11/11 11:40:40	bike
2008/11/12 01:24:35	2008/11/12 01:32:18	bike
2008/11/12 02:11:00	2008/11/12 02:24:30	bike
2008/11/12 10:16:55	2008/11/12 10:53:35	bus
2008/11/12 10:54:15	2008/11/12 11:32:49	bus
2008/11/13 01:29:10	2008/11/13 02:06:10	bus
2008/11/13 09:58:12	2008/11/13 10:33:41	bus
2008/11/14 01:04:38	2008/11/14 01:41:57	bus
2008/11/14 10:14:55	2008/11/14 10:53:53	bus
2008/11/15 01:15:00	2008/11/15 01:57:51	bus
2008/11/15 02:14:00	2008/11/15 03:04:48	bus
2008/11/16 06:05:51	2008/11/16 06:08:29	car
2008/11/16 06:14:11	2008/11/16 06:45:31	bus
2008/11/16 08:15:59	2008/11/16 08:49:47	car
2008/11/16 13:02:40	2008/11/16 13:14:30	bike
2008/11/16 14:14:24	2008/11/16 14:18:24	bike
2008/11/17 01:08:46	2008/11/17 01:52:38	bus
2008/11/17 10:06:34	2008/11/17 10:53:39	bus
2008/11/17 11:08:27	2008/11/17 11:27:18	bike
2008/11/17 12:49:21	2008/11/17 13:50:19	bike
2008/11/18 01:00:58	2008/11/18 01:38:55	bike
2008/11/18 01:49:34	2008/11/18 01:55:00	bike
2008/11/18 01:55:00	2008/11/18 02:29:58	bus
2008/11/18 09:27:39	2008/11/18 10:08:45	bus
2008/11/18 23:57:26	2008/11/19 00:29:42	bus
2008/11/19 04:55:00	2008/11/19 05:50:08	bus
2008/11/19 08:30:10	2008/11/19 09:15:00	subway
2008/11/19 09:15:00	2008/11/19 09:19:49	bus
2008/11/19 09:42:00	2008/11/19 10:01:58	bus
2008/11/19 23:54:33	2008/11/20 00:18:00	bus
2008/11/20 10:24:56	2008/11/20 11:20:49	bus
2008/11/20 11:36:27	2008/11/20 11:38:46	bike
2008/11/20 12:50:28	2008/11/20 13:41:52	bike
2008/11/21 00:37:51	2008/11/21 00:50:40	bike
2008/11/21 01:03:50	2008/11/21 01:30:25	bike
2008/11/21 01:35:25	2008/11/21 02:23:44	bus
2008/11/21 09:46:39	2008/11/21 10:55:40	bus
2008/11/22 02:27:00	2008/11/22 02:49:00	bus
2008/11/22 03:46:17	2008/11/22 03:57:22	bus
2008/11/22 03:59:00	2008/11/22 04:47:00	bus
2008/11/23 04:20:06	2008/11/23 04:53:00	bus
2008/11/23 05:06:00	2008/11/23 05:35:27	bus
2008/11/24 00:27:29	2008/11/24 00:51:26	bike
2008/11/24 01:05:19	2008/11/24 01:41:22	bus
2008/11/24 09:42:47	2008/11/24 09:57:50	bus
2008/11/24 11:37:53	2008/11/24 11:41:09	bike
2008/11/24 12:38:37	2008/11/24 12:51:04	bike
2008/11/25 01:15:38	2008/11/25 01:56:30	bus
2008/11/25 10:26:53	2008/11/25 10:55:48	bus
2008/11/26 11:44:39	2008/11/26 11:47:11	bike
2008/11/26 12:48:56	2008/11/26 12:55:29	bike
2008/11/28 01:19:37	2008/11/28 01:54:52	bus
2008/11/28 11:00:18	2008/11/28 11:15:02	bus
2008/11/29 01:06:51	2008/11/29 02:26:04	bike
2008/11/29 02:36:04	2008/11/29 03:10:51	bus
2008/11/29 08:05:31	2008/11/29 08:49:13	bus
2008/11/29 23:56:27	2008/11/30 00:26:42	bus
2008/11/30 03:32:00	2008/11/30 04:17:24	bus
2008/11/30 04:50:03	2008/11/30 05:24:18	bus
2008/12/01 00:37:21	2008/12/01 01:18:00	bus
2008/12/01 06:30:00	2008/12/01 06:51:22	bus
2008/12/01 10:19:37	2008/12/01 10:55:04	bus
2008/12/02 00:37:11	2008/12/02 01:14:52	bus
2008/12/02 06:42:50	2008/12/02 07:18:15	bus
2008/12/02 07:35:03	2008/12/02 08:35:03	bike
2008/12/02 08:35:21	2008/12/02 08:43:19	bike
2008/12/02 11:36:54	2008/12/02 11:41:36	bike
2008/12/03 00:36:07	2008/12/03 01:16:19	bus
2008/12/03 08:08:34	2008/12/03 09:31:00	bus
2008/12/03 10:01:40	2008/12/03 10:15:35	bus
2008/12/03 10:15:49	2008/12/03 10:28:51	bus
2008/12/04 06:01:41	2008/12/04 06:33:06	bike
2008/12/04 08:57:19	2008/12/04 09:25:40	bike
2008/12/05 01:12:35	2008/12/05 02:30:02	bus
2008/12/05 08:24:56	2008/12/05 09:50:40	bus
2008/12/06 04:06:31	2008/12/06 04:27:24	bike
2008/12/07 02:31:22	2008/12/07 03:49:51	bike
2008/12/07 08:03:18	2008/12/07 08:20:52	bus
2008/12/07 08:38:40	2008/12/07 08:50:39	bus
2008/12/07 08:50:47	2008/12/07 08:59:38	bike
2008/12/08 07:05:12	2008/12/08 07:13:50	bike
2008/12/08 09:58:53	2008/12/08 10:07:02	bike
2008/12/08 10:48:10	2008/12/08 10:57:55	bike
2008/12/09 00:36:01	2008/12/09 01:38:47	bus
2008/12/09 08:35:54	2008/12/09 09:08:31	bus
2008/12/10 05:53:44	2008/12/10 08:41:39	bike
2008/12/10 08:45:24	2008/12/10 08:52:04	bike
2008/12/10 09:30:42	2008/12/10 09:44:08	bike
2008/12/11 01:37:37	2008/12/11 02:02:02	bike
2008/12/11 02:02:11	2008/12/11 02:19:00	bus
2008/12/11 03:59:50	2008/12/11 04:07:29	bus
2008/12/11 04:07:37	2008/12/11 04:20:53	bike
2008/12/12 00:33:13	2008/12/12 00:47:41	bus
2008/12/12 00:47:56	2008/12/12 01:18:54	bus
2008/12/12 08:21:10	2008/12/12 08:25:52	bus
2008/12/12 10:26:54	2008/12/12 11:27:34	bus
2008/12/12 13:09:16	2008/12/12 13:39:39	bus
2008/12/13 03:10:12	2008/12/13 03:51:38	bike
2008/12/13 04:10:39	2008/12/13 04:18:22	bike
2008/12/13 08:52:01	2008/12/13 09:21:00	bus
2008/12/13 10:15:37	2008/12/13 10:41:54	bus
2008/12/14 01:37:02	2008/12/14 02:35:13	bike
2008/12/14 12:26:49	2008/12/14 12:31:40	bike
2008/12/15 03:20:28	2008/12/15 03:55:17	bus
