Start Time	End Time	Transportation Mode
2008/05/19 11:38:22	2008/05/19 11:45:20	bus
2008/05/20 10:32:17	2008/05/20 10:45:09	bus
2008/05/21 00:24:52	2008/05/21 00:35:39	bus
2008/05/21 10:18:57	2008/05/21 10:31:58	bus
2008/05/22 13:03:55	2008/05/22 13:53:20	bus
2008/05/23 00:36:17	2008/05/23 00:47:22	bus
2008/05/24 02:25:47	2008/05/24 03:01:03	taxi
2008/05/24 06:52:32	2008/05/24 06:58:25	bus
2008/05/24 07:28:58	2008/05/24 08:02:31	taxi
2008/05/27 00:20:49	2008/05/27 00:32:27	bus
2008/05/27 11:33:07	2008/05/27 11:42:04	bus
2008/05/28 11:18:02	2008/05/28 11:26:44	bus
2008/05/29 13:08:43	2008/05/29 13:16:54	bus
2008/05/30 02:37:55	2008/05/30 02:47:38	bus
2008/05/30 06:51:45	2008/05/30 07:41:18	car
2008/05/30 12:07:52	2008/05/30 12:48:37	car
2008/05/30 14:46:45	2008/05/30 15:08:06	taxi
2008/06/01 05:48:14	2008/06/01 06:03:12	taxi
2008/06/01 08:29:10	2008/06/01 08:58:23	bus
2008/06/02 00:19:02	2008/06/02 00:29:09	bus
2008/06/02 10:20:26	2008/06/02 10:28:55	bus
2008/06/03 13:24:35	2008/06/03 13:31:59	bus
2008/06/04 00:23:17	2008/06/04 00:31:50	bus
2008/06/04 09:58:08	2008/06/04 10:09:09	bus
2008/06/05 10:18:33	2008/06/05 10:29:22	bus
2008/06/06 00:28:46	2008/06/06 00:44:21	bus
2008/06/06 14:06:08	2008/06/06 14:14:16	bus
2008/06/07 09:20:17	2008/06/07 09:29:36	bus
2008/06/07 13:09:00	2008/06/07 13:36:14	taxi
2008/06/08 08:49:16	2008/06/08 09:19:10	taxi
2008/06/08 12:11:10	2008/06/08 12:24:00	car
2008/06/08 13:15:12	2008/06/08 13:29:10	taxi
2008/06/10 00:22:07	2008/06/10 00:30:50	bus
2008/06/10 10:08:40	2008/06/10 10:17:16	bus
2008/06/11 10:02:01	2008/06/11 10:17:22	bus
2008/06/12 10:18:12	2008/06/12 10:28:42	bus
2008/06/13 00:22:11	2008/06/13 00:32:49	bus
2008/06/13 13:39:07	2008/06/13 13:41:17	train
2008/06/14 01:58:09	2008/06/14 02:17:27	taxi
2008/06/14 05:17:12	2008/06/14 05:31:05	bus
2008/06/14 11:57:33	2008/06/14 12:22:34	taxi
2008/06/15 03:46:40	2008/06/15 04:03:41	taxi
2008/06/15 07:41:48	2008/06/15 07:58:32	taxi
2008/06/16 00:13:34	2008/06/16 00:22:35	bus
2008/06/16 10:41:49	2008/06/16 11:51:00	bus
2008/06/17 00:23:47	2008/06/17 00:32:52	bus
2008/06/17 11:36:31	2008/06/17 11:47:24	bus
2008/06/18 10:34:50	2008/06/18 10:58:12	taxi
2008/06/19 00:19:08	2008/06/19 00:31:43	bus
2008/06/19 13:51:10	2008/06/19 13:55:57	taxi
2008/06/19 14:29:32	2008/06/19 14:53:07	taxi
2008/06/20 00:00:00	2008/06/20 01:00:15	bus
2008/06/20 10:42:40	2008/06/20 11:48:50	bus
2008/06/22 01:31:37	2008/06/22 01:54:30	taxi
2008/06/22 12:25:41	2008/06/22 12:38:17	taxi
2008/06/22 13:11:15	2008/06/22 13:29:35	bus
2008/06/22 13:30:49	2008/06/22 13:51:03	taxi
2008/06/23 10:59:29	2008/06/23 11:07:38	bus
2008/06/24 13:04:30	2008/06/24 14:22:28	taxi
2008/06/25 00:26:42	2008/06/25 00:40:56	bus
2008/06/25 14:15:00	2008/06/25 14:31:48	taxi
2008/06/26 12:56:58	2008/06/26 13:04:12	bus
2008/06/27 00:46:25	2008/06/27 01:06:12	bus
2008/06/28 02:13:55	2008/06/28 02:27:15	taxi
2008/06/28 04:47:22	2008/06/28 04:50:40	bus
2008/06/28 12:31:26	2008/06/28 12:37:28	bus
2008/06/28 13:57:54	2008/06/28 14:15:39	taxi
2008/06/30 00:24:36	2008/06/30 00:37:30	bus
2008/06/30 13:43:55	2008/06/30 13:46:48	subway
2008/07/01 10:41:18	2008/07/01 11:01:45	bus
2008/07/02 00:17:53	2008/07/02 00:27:14	bus
2008/07/02 11:15:16	2008/07/02 11:23:50	bus
2008/07/03 10:17:41	2008/07/03 10:30:30	bus
2008/07/04 00:24:20	2008/07/04 00:31:04	bus
2008/07/04 14:54:34	2008/07/04 14:58:58	taxi
2008/07/05 15:11:23	2008/07/05 15:31:05	taxi
2008/07/07 09:49:32	2008/07/07 09:58:18	bus
2008/07/08 11:56:11	2008/07/08 12:04:12	bus
2008/07/09 10:22:40	2008/07/09 10:33:49	bus
2008/07/10 10:07:18	2008/07/10 10:17:40	bus
2008/07/12 02:57:51	2008/07/12 03:13:08	taxi
2008/07/12 12:51:22	2008/07/12 13:17:26	taxi
2008/07/13 02:02:45	2008/07/13 02:11:30	bus
2008/07/13 06:48:26	2008/07/13 06:53:36	subway
2008/07/13 13:02:25	2008/07/13 13:08:55	taxi
2008/07/14 00:21:54	2008/07/14 00:28:47	subway
2008/07/14 10:50:40	2008/07/14 10:59:50	bus
2008/07/15 00:28:03	2008/07/15 00:41:08	bus
2008/07/15 10:30:06	2008/07/15 10:36:44	bus
2008/07/16 00:33:30	2008/07/16 00:44:33	bus
2008/07/16 11:36:48	2008/07/16 11:46:48	bus
2008/07/17 00:39:41	2008/07/17 00:49:05	bus
2008/07/17 10:44:33	2008/07/17 10:51:56	bus
2008/07/19 00:33:16	2008/07/19 01:41:31	car
2008/07/19 01:49:42	2008/07/19 09:55:47	car
2008/07/19 14:46:50	2008/07/19 14:53:08	taxi
2008/07/20 04:48:01	2008/07/20 04:53:21	bus
2008/07/20 08:27:16	2008/07/20 08:33:05	bus
2008/07/20 13:06:31	2008/07/20 13:23:25	car
2008/07/21 00:42:39	2008/07/21 00:52:51	bus
2008/07/21 09:39:46	2008/07/21 09:48:36	bus
2008/07/22 00:29:07	2008/07/22 00:40:53	bus
2008/07/22 09:29:30	2008/07/22 09:31:06	subway
2008/07/22 10:11:46	2008/07/22 10:19:20	bus
2008/07/23 00:24:31	2008/07/23 00:29:21	subway
2008/07/23 09:23:34	2008/07/23 09:28:52	subway
2008/07/23 13:59:21	2008/07/23 14:18:07	taxi
2008/07/24 00:37:56	2008/07/24 00:47:14	bus
2008/07/24 13:22:02	2008/07/24 13:26:35	bus
2008/07/25 00:25:18	2008/07/25 00:28:50	subway
2008/07/25 12:54:12	2008/07/25 13:03:44	bus
2008/07/28 00:27:30	2008/07/28 00:38:26	bus
2008/07/28 09:00:17	2008/07/28 09:08:25	bus
2008/07/29 00:44:56	2008/07/29 00:52:22	bus
2008/07/29 08:13:00	2008/07/29 09:00:07	car
2008/08/01 05:37:43	2008/08/01 06:21:22	car
2008/08/01 07:04:37	2008/08/01 07:11:53	bus
2008/08/04 00:31:28	2008/08/04 00:40:14	bus
2008/08/04 09:06:18	2008/08/04 09:15:26	bus
2008/08/05 00:24:56	2008/08/05 00:34:21	bus
2008/08/05 09:26:20	2008/08/05 09:30:22	bus
2008/08/07 05:03:01	2008/08/07 05:08:25	bus
2008/08/07 10:39:55	2008/08/07 10:51:19	bus
2008/08/07 13:26:37	2008/08/07 13:40:19	bus
2008/08/08 01:51:01	2008/08/08 02:11:04	bus
2008/08/08 09:04:17	2008/08/08 09:24:01	taxi
2008/08/11 00:31:16	2008/08/11 00:44:50	bus
2008/08/11 08:43:08	2008/08/11 08:51:46	bus
2008/08/12 00:42:20	2008/08/12 00:50:16	bus
2008/08/12 11:55:35	2008/08/12 12:11:05	car
2008/08/14 00:46:01	2008/08/14 00:55:39	bus
2008/08/14 08:52:54	2008/08/14 09:50:36	car
2008/08/14 12:19:42	2008/08/14 12:43:24	car
2008/08/14 13:30:46	2008/08/14 13:57:08	car
2008/08/15 00:52:59	2008/08/15 01:03:33	bus
2008/08/15 13:04:28	2008/08/15 13:26:48	taxi
2008/08/17 03:05:06	2008/08/17 03:39:36	bus
2008/08/17 07:24:20	2008/08/17 07:39:20	taxi
2008/08/17 23:52:01	2008/08/17 23:59:35	bus
2008/08/18 10:01:07	2008/08/18 10:09:13	bus
2008/08/19 00:03:32	2008/08/19 00:14:03	bus
2008/08/19 08:15:18	2008/08/19 08:23:06	bus
2008/08/20 01:51:38	2008/08/20 02:28:04	bus
2008/08/20 04:08:28	2008/08/20 04:56:40	bus
2008/08/20 07:53:43	2008/08/20 07:57:23	bus
2008/08/20 12:20:44	2008/08/20 12:26:10	bus
2008/08/20 13:27:38	2008/08/20 13:42:38	taxi
2008/08/21 00:03:47	2008/08/21 00:15:05	bus
2008/08/21 08:27:43	2008/08/21 08:32:55	bus
2008/08/21 23:53:51	2008/08/21 23:59:57	bus
2008/08/22 09:34:53	2008/08/22 10:05:31	car
2008/08/22 14:07:29	2008/08/22 14:37:07	car
2008/08/23 03:58:23	2008/08/23 04:02:55	bus
2008/08/23 04:35:54	2008/08/23 04:45:24	subway
2008/08/23 04:53:30	2008/08/23 04:57:14	car
2008/08/23 05:49:21	2008/08/23 06:28:45	car
2008/08/23 06:39:43	2008/08/23 06:47:27	bus
2008/08/23 10:16:50	2008/08/23 10:22:54	bus
2008/08/23 10:29:16	2008/08/23 11:10:58	car
2008/08/23 11:32:14	2008/08/23 11:34:08	car
2008/08/23 13:12:01	2008/08/23 13:16:41	car
2008/08/24 04:07:26	2008/08/24 04:15:42	bus
2008/08/24 06:20:47	2008/08/24 06:23:07	bus
2008/08/24 23:50:49	2008/08/25 00:02:41	bus
2008/08/25 09:44:05	2008/08/25 09:54:21	bus
2008/08/26 00:00:36	2008/08/26 00:06:38	bus
2008/08/26 11:23:35	2008/08/26 11:28:05	bus
2008/08/26 11:34:53	2008/08/26 12:06:17	bus
2008/08/27 00:00:06	2008/08/27 00:09:59	bus
2008/08/27 14:11:47	2008/08/27 14:20:01	bus
2008/08/27 23:53:20	2008/08/28 00:01:06	bus
2008/08/28 00:02:28	2008/08/28 15:25:18	taxi
2008/08/28 23:55:12	2008/08/29 00:02:54	bus
2008/08/31 02:31:47	2008/08/31 02:52:20	taxi
2008/08/31 13:51:27	2008/08/31 13:55:37	taxi
2008/09/01 10:19:19	2008/09/01 10:31:15	bus
2008/09/01 23:57:43	2008/09/02 00:07:47	bus
2008/09/02 05:06:56	2008/09/02 05:14:14	bus
2008/09/02 09:32:05	2008/09/02 13:37:52	car
2008/09/03 00:08:17	2008/09/03 00:19:47	bus
2008/09/18 04:06:44	2008/09/18 09:07:36	taxi
2008/09/19 03:57:45	2008/09/19 04:04:14	taxi
2008/09/19 14:15:17	2008/09/19 14:29:26	bike
2008/09/20 02:19:03	2008/09/20 02:23:27	taxi
2008/09/20 02:19:45	2008/09/20 02:23:27	taxi
2008/09/20 09:39:08	2008/09/20 10:01:23	taxi
2008/09/21 00:53:10	2008/09/21 01:14:41	taxi
2008/09/21 06:40:46	2008/09/21 07:37:49	taxi
2008/09/25 02:11:51	2008/09/25 02:55:50	car
2008/09/25 09:22:58	2008/09/25 09:56:44	car
2008/09/25 12:39:01	2008/09/25 13:02:04	car
2008/09/26 05:08:39	2008/09/26 12:59:12	taxi
2008/09/27 01:25:16	2008/09/27 01:29:58	bus
2008/09/27 14:04:44	2008/09/27 14:10:41	taxi
2008/09/28 01:15:27	2008/09/28 01:27:06	bike
2008/09/28 13:43:46	2008/09/28 14:07:48	taxi
2008/09/29 03:29:15	2008/09/29 03:44:46	taxi
2008/09/29 04:57:14	2008/09/29 05:33:38	bus
2008/09/29 14:16:01	2008/09/29 14:35:21	taxi
2008/09/30 05:29:04	2008/09/30 06:00:51	bus
2008/09/30 10:53:48	2008/09/30 11:07:28	taxi
2008/10/01 02:45:33	2008/10/01 03:12:21	taxi
2008/10/01 12:35:55	2008/10/01 12:55:24	taxi
2008/10/02 04:45:40	2008/10/02 05:22:26	bus
2008/10/02 10:52:02	2008/10/02 11:29:14	bus
2008/10/03 04:39:50	2008/10/03 04:50:20	bus
2008/10/03 08:30:31	2008/10/03 08:35:47	subway
2008/10/03 12:36:50	2008/10/03 12:51:47	bus
2008/10/03 12:53:39	2008/10/03 13:22:43	bus
2008/10/04 04:44:31	2008/10/04 05:20:15	bus
2008/10/04 09:15:05	2008/10/04 09:40:21	bus
2008/10/05 08:44:10	2008/10/05 08:52:05	taxi
2008/10/05 11:11:51	2008/10/05 11:17:51	bus
2008/10/05 13:47:42	2008/10/05 14:05:17	taxi
2008/10/06 01:44:20	2008/10/06 01:51:35	bus
2008/10/07 01:42:10	2008/10/07 01:48:42	bus
2008/10/07 13:39:15	2008/10/07 13:50:05	bike
2008/10/08 02:29:40	2008/10/08 13:29:29	bike
2008/10/09 01:17:49	2008/10/09 14:16:25	bike
2008/10/10 01:20:10	2008/10/10 01:31:17	bike
2008/10/10 13:53:02	2008/10/10 14:08:47	bike
2008/10/11 09:42:33	2008/10/11 10:24:19	taxi
2008/10/11 12:48:30	2008/10/11 12:56:29	bus
2008/10/12 06:03:30	2008/10/12 06:17:55	taxi
2008/10/12 07:22:23	2008/10/12 07:24:37	car
2008/10/12 08:34:23	2008/10/12 08:43:09	bus
2008/10/12 09:38:12	2008/10/12 09:56:21	taxi
2008/10/12 14:50:27	2008/10/12 14:54:51	taxi
2008/10/13 15:32:41	2008/10/13 15:45:25	bike
2008/10/14 01:13:30	2008/10/14 13:28:30	bike
2008/10/15 00:10:01	2008/10/15 13:56:00	bike
2008/10/16 01:21:05	2008/10/16 12:41:44	bike
2008/10/17 01:19:20	2008/10/17 01:25:27	bike
2008/10/17 14:39:57	2008/10/17 15:00:36	taxi
2008/10/18 02:07:20	2008/10/18 02:40:08	taxi
2008/10/18 11:11:08	2008/10/18 11:52:47	taxi
2008/10/19 13:58:22	2008/10/19 14:14:33	taxi
2008/10/20 00:19:18	2008/10/20 00:26:06	bus
2008/10/20 13:46:16	2008/10/20 13:58:52	bike
2008/10/21 00:20:19	2008/10/21 00:31:45	bike
2008/10/22 01:12:31	2008/10/22 14:58:53	bike
2008/10/23 00:52:19	2008/10/23 01:05:03	bike
2008/10/23 13:46:47	2008/10/23 13:54:15	bike
2008/10/24 00:37:11	2008/10/24 00:48:00	bus
2008/10/24 13:08:08	2008/10/24 13:18:07	bus
2008/10/25 01:19:11	2008/10/25 01:25:55	bus
2008/10/25 11:26:17	2008/10/25 11:49:34	taxi
2008/10/26 13:31:58	2008/10/26 13:48:35	taxi
2008/10/27 00:09:52	2008/10/27 13:51:59	bike
2008/10/28 00:39:02	2008/10/28 00:51:19	bike
2008/10/28 13:41:11	2008/10/28 13:46:13	taxi
2008/10/29 01:12:01	2008/10/29 01:15:47	bus
2008/10/29 01:24:48	2008/10/29 01:28:00	bus
2008/10/29 12:26:04	2008/10/29 12:40:03	bike
2008/10/30 01:09:13	2008/10/30 13:46:57	bike
2008/10/31 01:02:53	2008/10/31 14:40:41	bike
2008/11/02 01:41:26	2008/11/02 12:48:37	taxi
2008/11/02 12:48:37	2008/11/02 12:49:51	taxi
2008/11/03 00:34:40	2008/11/03 14:22:38	bike
2008/11/03 14:22:48	2008/11/03 15:08:49	taxi
2008/11/03 22:50:00	2008/11/03 23:08:01	taxi
2008/11/07 18:22:04	2008/11/07 19:51:55	car
2008/11/18 00:28:47	2008/11/18 00:34:21	bus
2008/11/18 13:31:41	2008/11/18 13:36:03	taxi
2008/11/19 00:40:54	2008/11/19 00:46:56	bus
2008/11/19 12:15:49	2008/11/19 12:22:15	bus
2008/11/19 12:59:02	2008/11/19 13:19:49	taxi
2008/11/23 14:21:31	2008/11/23 14:41:35	taxi
2008/11/24 06:45:44	2008/11/24 07:02:27	bus
2008/11/24 07:08:59	2008/11/24 07:51:20	bus
2008/11/24 08:36:40	2008/11/24 08:52:10	bus
2008/11/24 13:49:19	2008/11/24 14:14:12	taxi
2008/11/25 01:07:15	2008/11/25 01:12:35	bus
2008/11/25 13:17:26	2008/11/25 13:23:12	taxi
2008/11/26 01:07:15	2008/11/26 01:13:15	bus
2008/11/26 13:21:00	2008/11/26 13:26:08	taxi
2008/11/27 00:58:24	2008/11/27 01:01:38	taxi
2008/11/27 01:33:12	2008/11/27 01:44:44	taxi
2008/11/27 04:34:30	2008/11/27 04:45:48	taxi
2008/11/27 13:02:45	2008/11/27 13:07:47	bus
2008/11/28 01:36:27	2008/11/28 01:42:56	bus
2008/11/28 13:40:53	2008/11/28 14:02:56	taxi
2008/11/29 09:14:05	2008/11/29 09:33:08	taxi
2008/11/29 09:38:48	2008/11/29 10:43:44	car
2008/11/29 13:24:44	2008/11/29 14:25:39	bus
2008/11/30 13:34:22	2008/11/30 13:48:59	taxi
2008/12/01 01:00:59	2008/12/01 14:44:33	bike
2008/12/02 01:54:53	2008/12/02 13:18:55	bike
2008/12/03 00:24:49	2008/12/03 12:48:41	bike
2008/12/04 00:48:23	2008/12/04 01:01:02	bike
2008/12/04 13:10:37	2008/12/04 13:21:10	bike
2008/12/05 02:01:42	2008/12/05 02:04:08	bus
2008/12/05 08:23:34	2008/12/05 09:11:32	taxi
2008/12/05 12:58:01	2008/12/05 13:04:23	taxi
2008/12/06 02:16:31	2008/12/06 11:53:30	taxi
2008/12/07 02:54:49	2008/12/07 02:56:39	car
2008/12/07 03:10:21	2008/12/07 15:48:22	taxi
2008/12/08 00:17:42	2008/12/08 00:21:56	bus
2008/12/08 00:24:28	2008/12/08 00:26:56	bus
2008/12/08 06:04:54	2008/12/08 06:11:14	subway
2008/12/08 12:52:11	2008/12/08 12:59:10	bus
2008/12/09 00:40:08	2008/12/09 00:41:47	subway
2009/02/14 02:32:31	2009/02/14 02:37:49	bus
2009/02/14 04:27:53	2009/02/14 04:47:12	taxi
2009/02/14 08:11:01	2009/02/14 08:47:25	car
2009/02/14 10:57:02	2009/02/14 11:35:57	taxi
2009/02/14 15:19:31	2009/02/14 15:22:55	taxi
2009/02/15 06:20:35	2009/02/15 06:26:05	bus
2009/02/15 08:28:33	2009/02/15 08:34:39	taxi
2009/03/07 05:12:34	2009/03/07 05:36:07	taxi
2009/03/07 13:41:49	2009/03/07 13:48:01	taxi
2009/03/08 06:11:05	2009/03/08 06:19:53	bus
2009/03/08 08:18:03	2009/03/08 08:29:03	bus
2009/03/21 12:06:27	2009/03/21 12:16:12	taxi
2009/03/21 15:01:13	2009/03/21 15:07:03	taxi
2009/03/22 06:50:26	2009/03/22 06:53:04	bus
2009/03/22 09:27:53	2009/03/22 09:38:48	bus
2009/03/28 04:09:19	2009/03/28 04:17:54	bus
2009/03/28 08:38:40	2009/03/28 08:42:45	subway
2009/04/04 05:10:00	2009/04/04 05:28:58	bus
2009/04/04 05:43:11	2009/04/04 06:00:08	bus
2009/04/04 10:05:28	2009/04/04 10:18:17	bus
2009/04/05 03:36:40	2009/04/05 04:04:55	bus
2009/04/05 11:33:13	2009/04/05 11:41:19	bus
2009/04/06 02:58:23	2009/04/06 03:09:22	bus
2009/04/06 04:19:57	2009/04/06 04:30:53	taxi
2009/04/06 08:39:44	2009/04/06 08:47:49	bus
2009/05/23 09:01:15	2009/05/23 09:10:14	bus
2009/05/24 02:08:56	2009/05/24 02:36:15	taxi
2009/05/24 10:11:02	2009/05/24 10:19:45	subway
2009/05/24 12:09:12	2009/05/24 12:14:49	bus
2009/05/28 02:51:05	2009/05/28 02:58:19	bus
2009/05/28 14:24:47	2009/05/28 14:28:27	bus
2009/06/06 07:36:09	2009/06/06 08:04:11	taxi
2009/06/06 10:50:06	2009/06/06 10:54:42	bus
2009/06/07 06:04:48	2009/06/07 06:42:51	bus
2009/06/07 08:13:31	2009/06/07 08:36:49	taxi
2009/06/13 02:27:27	2009/06/13 03:10:07	bus
2009/06/13 03:33:51	2009/06/13 15:19:58	taxi
2009/06/14 06:37:01	2009/06/14 07:08:38	bus
2009/06/14 09:36:04	2009/06/14 10:15:49	bus
2009/06/20 06:04:13	2009/06/20 06:31:31	bus
2009/06/20 06:42:04	2009/06/20 07:07:09	taxi
2009/06/20 09:57:03	2009/06/20 10:59:22	taxi
2009/06/20 11:02:45	2009/06/20 11:16:22	taxi
2009/06/20 13:32:19	2009/06/20 13:52:28	taxi
2009/06/21 03:00:11	2009/06/21 03:03:41	taxi
2009/06/21 08:53:22	2009/06/21 09:01:50	taxi
2009/06/27 00:47:09	2009/06/27 00:58:38	taxi
2009/06/27 02:22:20	2009/06/27 02:26:36	subway
2009/06/27 07:19:16	2009/06/27 07:27:25	taxi
2009/06/28 03:38:24	2009/06/28 04:19:28	taxi
2009/07/07 12:19:23	2009/07/07 12:32:58	taxi
2009/07/07 12:55:34	2009/07/07 13:09:01	taxi
2009/07/11 01:35:09	2009/07/11 01:58:37	taxi
2009/07/11 11:50:03	2009/07/11 12:07:53	taxi
2009/07/12 01:35:06	2009/07/12 01:58:36	taxi
2009/07/12 10:34:58	2009/07/12 10:53:35	taxi
2009/07/14 08:31:27	2009/07/14 09:07:38	bus
2009/07/14 12:05:59	2009/07/14 12:22:57	taxi
2009/07/27 05:36:15	2009/07/27 05:44:01	bike
2009/07/27 06:29:55	2009/07/27 06:31:19	subway
2009/07/27 07:21:36	2009/07/27 07:23:43	subway
2009/07/27 08:07:39	2009/07/27 08:11:32	subway
2009/07/27 10:38:38	2009/07/27 11:16:32	bus
2009/07/29 00:27:20	2009/07/29 00:35:40	bus
2009/07/29 03:03:03	2009/07/29 03:05:52	bus
2009/07/29 05:31:20	2009/07/29 05:44:52	bus
2009/07/29 06:48:40	2009/07/29 06:58:39	bus
2009/07/29 08:34:00	2009/07/29 08:42:44	bus
2009/07/29 09:01:52	2009/07/29 09:07:54	subway
2009/07/29 11:42:56	2009/07/29 12:16:42	bus
2009/08/19 09:30:29	2009/08/19 09:43:31	bus
2009/08/19 13:09:31	2009/08/19 13:11:41	bus
2009/08/20 06:56:19	2009/08/20 07:27:30	bus
2009/08/20 08:59:02	2009/08/20 09:05:28	taxi
2009/08/20 11:53:20	2009/08/20 12:30:06	bus
2009/08/21 08:29:03	2009/08/21 08:49:03	bus
2009/08/21 09:33:15	2009/08/21 09:42:35	bus
2009/08/21 12:55:52	2009/08/21 13:02:40	bus
2009/08/22 00:36:04	2009/08/22 00:47:44	taxi
2009/08/22 05:11:43	2009/08/22 05:33:18	taxi
2009/08/23 00:56:52	2009/08/23 01:09:06	taxi
2009/08/23 02:22:09	2009/08/23 02:35:10	taxi
2009/08/23 05:50:34	2009/08/23 05:55:32	car
2009/08/23 08:00:29	2009/08/23 08:32:08	car
2009/08/23 09:44:00	2009/08/23 10:09:27	taxi
2009/08/27 02:16:12	2009/08/27 03:01:21	bus
2009/08/27 03:36:18	2009/08/27 04:11:48	bus
2009/08/27 08:15:12	2009/08/27 08:17:36	bus
2009/08/28 09:58:28	2009/08/28 10:07:55	bus
2009/08/28 15:21:52	2009/08/28 15:38:08	taxi
2009/08/29 02:20:28	2009/08/29 02:37:50	taxi
2009/08/29 03:25:32	2009/08/29 03:31:14	bus
2009/08/29 06:50:53	2009/08/29 07:20:26	taxi
2009/08/30 01:32:18	2009/08/30 01:52:04	taxi
2009/08/30 05:28:53	2009/08/30 05:33:56	subway
2009/08/30 10:38:52	2009/08/30 11:08:19	taxi
2009/09/02 01:33:08	2009/09/02 01:40:30	bus
2009/09/02 07:57:32	2009/09/02 08:06:35	bus
2009/09/05 02:04:29	2009/09/05 02:21:21	taxi
2009/09/05 04:11:01	2009/09/05 04:16:12	bus
2009/09/05 06:05:54	2009/09/05 06:20:56	taxi
2009/09/05 07:16:23	2009/09/05 07:19:51	car
2009/09/05 08:09:48	2009/09/05 08:12:54	car
2009/09/05 08:27:47	2009/09/05 08:53:04	taxi
2009/09/06 03:08:18	2009/09/06 03:40:50	bus
2009/09/06 10:40:34	2009/09/06 11:13:55	car
2009/09/06 11:32:03	2009/09/06 11:50:57	taxi
2009/09/07 00:46:48	2009/09/07 01:16:16	bus
2009/09/07 10:03:32	2009/09/07 10:29:42	bus
2009/09/07 23:30:31	2009/09/07 23:57:15	bus
2009/09/08 10:49:32	2009/09/08 11:17:16	bus
2009/09/08 23:32:59	2009/09/08 23:51:24	bus
2009/09/09 12:20:39	2009/09/09 12:39:29	bus
2009/09/09 23:35:58	2009/09/10 00:06:02	bus
2009/09/10 10:38:37	2009/09/10 11:05:05	bus
2009/09/10 23:34:10	2009/09/11 00:00:41	bus
2009/09/11 05:00:34	2009/09/11 05:28:30	car
2009/09/11 07:12:34	2009/09/11 07:48:06	car
2009/09/11 12:01:31	2009/09/11 12:22:21	bus
2009/09/12 08:34:55	2009/09/12 08:54:10	bus
2009/09/13 02:05:04	2009/09/13 02:38:42	bus
2009/09/14 23:39:02	2009/09/14 23:50:19	bus
2009/09/15 09:55:30	2009/09/15 10:09:18	bus
2010/06/16 23:50:42	2010/06/17 00:00:14	bus
2010/06/17 09:04:36	2010/06/17 09:51:33	bus
2010/06/17 23:55:52	2010/06/18 00:15:50	bus
2010/06/20 23:55:27	2010/06/21 00:04:49	bus
2010/06/22 10:14:28	2010/06/22 10:22:45	bus
2010/06/24 11:17:42	2010/06/24 11:19:25	bus
2010/06/30 00:06:35	2010/06/30 00:09:25	bus
2010/07/01 00:14:50	2010/07/01 00:27:06	bus
