Start Time	End Time	Transportation Mode
2007/07/05 12:43:48	2007/07/05 12:59:50	bike
2007/07/06 00:36:22	2007/07/06 00:55:30	bike
2007/07/06 11:45:12	2007/07/06 12:19:27	taxi
2007/07/06 12:31:01	2007/07/06 12:40:53	bus
2007/07/06 14:43:07	2007/07/06 15:28:34	taxi
2007/07/09 00:53:02	2007/07/09 01:11:36	taxi
2007/07/09 01:34:25	2007/07/09 01:39:36	subway
2007/07/09 06:15:57	2007/07/09 06:31:36	bike
2007/07/10 00:49:48	2007/07/10 01:06:13	bike
2007/07/10 14:42:25	2007/07/10 14:58:01	bike
2007/07/11 11:09:34	2007/07/11 11:13:54	subway
2007/07/12 01:37:40	2007/07/12 01:47:46	taxi
2007/07/12 14:26:11	2007/07/12 14:42:11	bike
2007/07/13 01:30:20	2007/07/13 01:44:12	bike
2007/07/13 10:10:51	2007/07/13 10:33:47	bike
2007/07/13 10:54:19	2007/07/13 11:00:41	subway
2007/07/13 16:55:49	2007/07/13 17:18:29	taxi
2007/07/14 02:09:17	2007/07/14 02:23:18	taxi
2007/07/14 03:33:09	2007/07/14 04:12:35	taxi
2007/07/15 02:15:58	2007/07/15 02:55:09	bike
2007/07/15 03:12:47	2007/07/15 03:32:01	taxi
2007/07/15 06:24:32	2007/07/15 06:32:21	bus
2007/07/15 14:29:11	2007/07/15 14:48:18	taxi
2007/07/16 11:19:13	2007/07/16 11:33:42	bike
2007/07/16 23:15:11	2007/07/16 23:27:23	bike
2007/07/17 12:53:23	2007/07/17 13:08:09	bike
2007/07/18 01:04:42	2007/07/18 01:17:14	bike
2007/07/18 11:36:49	2007/07/18 11:53:19	bike
2007/07/19 00:57:23	2007/07/19 01:12:51	bike
2007/07/19 13:36:17	2007/07/19 13:57:12	bike
2007/07/20 01:40:54	2007/07/20 01:49:06	taxi
2007/07/23 00:36:31	2007/07/23 14:55:49	taxi
2007/07/24 00:41:29	2007/07/24 01:09:10	taxi
2007/07/24 12:19:46	2007/07/24 12:25:48	subway
2007/07/31 14:51:40	2007/07/31 15:06:37	taxi
2007/08/01 01:38:32	2007/08/01 01:47:56	taxi
2007/08/01 14:45:34	2007/08/01 14:59:27	bike
2007/08/02 02:01:53	2007/08/02 02:19:12	taxi
2007/08/02 12:23:52	2007/08/02 12:38:57	bike
2007/08/03 01:48:59	2007/08/03 02:02:10	bike
2007/08/03 10:03:06	2007/08/03 10:10:31	subway
2007/08/04 06:29:42	2007/08/04 06:49:49	bus
2007/08/04 08:20:31	2007/08/04 08:46:45	subway
2007/08/04 10:11:47	2007/08/04 10:48:20	taxi
2007/08/05 05:49:26	2007/08/05 09:06:29	car
2007/08/05 12:37:43	2007/08/05 12:58:29	taxi
2007/08/06 01:36:24	2007/08/06 01:48:38	taxi
2007/08/07 02:06:30	2007/08/07 02:25:19	bike
2007/08/07 14:24:30	2007/08/07 14:36:21	bike
2007/08/08 01:48:18	2007/08/08 01:59:08	bike
2007/08/08 11:41:44	2007/08/08 11:57:20	bike
2007/08/09 01:38:29	2007/08/09 01:49:32	bike
2007/08/09 04:08:28	2007/08/09 06:11:30	taxi
2007/08/09 12:03:25	2007/08/09 12:20:57	bike
2007/08/10 01:19:26	2007/08/10 01:33:00	bike
2007/08/10 14:29:21	2007/08/10 15:02:27	taxi
2007/08/12 02:16:31	2007/08/12 02:43:06	taxi
2007/08/12 14:31:26	2007/08/12 14:49:34	bike
2007/08/13 01:24:38	2007/08/13 01:38:32	bike
2007/08/13 13:03:37	2007/08/13 13:20:15	bike
2007/08/14 01:37:55	2007/08/14 01:49:12	bike
2007/08/14 14:17:00	2007/08/14 14:32:19	bike
2007/08/15 01:07:15	2007/08/15 01:20:02	bike
2007/08/15 14:26:56	2007/08/15 14:42:51	bike
2007/08/16 01:02:40	2007/08/16 01:14:13	bike
2007/08/16 05:38:57	2007/08/16 07:02:26	taxi
2007/08/16 14:42:54	2007/08/16 15:00:35	bike
2007/08/17 01:10:17	2007/08/17 01:22:50	bike
2007/08/17 09:54:14	2007/08/17 10:02:53	car
2007/08/17 13:42:19	2007/08/17 14:04:11	taxi
2007/08/18 03:41:52	2007/08/18 03:51:54	taxi
2007/08/18 09:20:37	2007/08/18 09:38:16	taxi
2007/08/19 02:03:22	2007/08/19 02:26:36	taxi
2007/08/19 13:05:11	2007/08/19 13:15:27	taxi
2007/08/20 01:38:41	2007/08/20 01:45:26	taxi
2007/08/21 01:41:29	2007/08/21 01:51:59	bike
2007/08/21 14:39:55	2007/08/21 14:53:28	bike
2007/08/22 01:14:31	2007/08/22 01:26:18	bike
2007/08/22 14:29:55	2007/08/22 14:43:58	bike
2007/08/23 01:02:05	2007/08/23 01:15:16	bike
2007/08/23 15:37:07	2007/08/23 15:56:16	bike
2007/08/24 02:07:06	2007/08/24 02:14:31	taxi
2007/08/24 14:45:56	2007/08/24 14:49:56	taxi
2007/08/25 14:04:53	2007/08/25 14:22:21	taxi
2007/08/26 02:25:36	2007/08/26 02:37:24	bike
2007/08/26 07:48:43	2007/08/26 08:12:19	bike
2007/08/27 00:55:42	2007/08/27 01:11:59	bike
2007/08/27 05:53:11	2007/08/27 09:45:17	taxi
2007/08/27 14:46:25	2007/08/27 15:02:52	bike
2007/08/28 01:33:41	2007/08/28 01:43:06	bike
2007/08/28 12:47:09	2007/08/28 13:07:26	bike
2007/08/29 00:17:41	2007/08/29 00:32:54	bike
2007/08/29 13:34:04	2007/08/29 13:53:14	bike
2007/08/30 01:45:53	2007/08/30 01:58:22	bike
2007/08/31 01:36:53	2007/08/31 01:48:04	bike
2007/08/31 11:07:27	2007/08/31 12:46:20	taxi
2007/09/01 07:59:43	2007/09/01 08:27:56	taxi
2007/09/01 14:52:11	2007/09/01 15:04:17	taxi
2007/09/03 00:36:55	2007/09/03 01:39:24	taxi
2007/09/03 14:47:07	2007/09/03 14:57:57	taxi
2007/09/04 01:15:35	2007/09/04 01:24:38	taxi
2007/09/04 06:43:31	2007/09/04 07:09:06	subway
2007/09/04 22:49:42	2007/09/05 00:07:06	car
2007/09/08 04:44:13	2007/09/08 04:59:53	car
2007/09/10 14:11:38	2007/09/10 14:14:38	taxi
2007/09/11 14:42:05	2007/09/11 14:49:04	taxi
2007/09/12 01:45:37	2007/09/12 01:53:38	taxi
2007/09/12 13:45:10	2007/09/12 13:48:06	taxi
2007/09/15 01:36:01	2007/09/15 01:41:42	taxi
2007/09/15 14:59:29	2007/09/15 15:06:59	taxi
2007/09/16 01:57:05	2007/09/16 02:03:37	taxi
2007/09/16 15:01:52	2007/09/16 15:08:48	taxi
2007/09/17 14:45:19	2007/09/17 14:54:12	taxi
2007/09/18 01:24:04	2007/09/18 01:29:02	taxi
2007/09/19 00:51:29	2007/09/19 01:31:45	taxi
2007/09/19 18:29:06	2007/09/19 18:38:33	taxi
2007/09/20 03:13:22	2007/09/20 03:20:44	taxi
2007/09/21 14:23:29	2007/09/21 15:03:36	taxi
2007/09/23 01:06:37	2007/09/23 01:31:05	car
2007/09/23 01:47:13	2007/09/23 03:46:20	car
2007/09/23 07:44:46	2007/09/23 08:21:20	car
2007/09/24 00:49:32	2007/09/24 00:58:31	bus
2007/09/24 01:02:00	2007/09/24 02:03:14	taxi
2007/09/24 13:53:34	2007/09/24 14:00:44	taxi
2007/09/25 14:37:09	2007/09/25 14:43:24	taxi
2007/09/26 13:00:24	2007/09/26 13:07:25	taxi
2007/09/27 14:43:35	2007/09/27 14:49:33	car
2007/09/29 01:38:44	2007/09/29 01:48:08	taxi
2007/09/29 02:06:16	2007/09/29 12:14:24	taxi
2007/09/30 13:38:32	2007/09/30 13:46:37	taxi
2007/10/01 04:29:10	2007/10/01 04:34:58	taxi
2007/10/01 05:05:47	2007/10/01 05:10:31	subway
2007/10/01 09:54:18	2007/10/01 10:08:23	taxi
2007/10/02 03:22:47	2007/10/02 03:41:22	taxi
2007/10/02 04:31:39	2007/10/02 08:15:52	train
2007/10/03 02:29:45	2007/10/03 02:34:51	taxi
2007/10/03 07:01:12	2007/10/03 07:05:01	taxi
2007/10/06 00:45:54	2007/10/06 00:55:59	taxi
2007/10/06 01:41:02	2007/10/06 08:05:16	train
2007/10/06 08:24:28	2007/10/06 09:00:26	taxi
2007/10/07 02:22:24	2007/10/07 02:48:21	taxi
2007/10/08 00:32:41	2007/10/08 00:38:49	taxi
2007/10/09 13:51:21	2007/10/09 13:56:42	taxi
2007/10/10 00:50:08	2007/10/10 01:00:05	taxi
2007/10/10 05:01:31	2007/10/10 05:12:55	subway
2007/10/10 05:37:09	2007/10/10 05:48:40	subway
2007/10/10 14:32:25	2007/10/10 14:39:28	taxi
2007/10/11 00:25:31	2007/10/11 00:32:36	taxi
2007/10/11 14:33:21	2007/10/11 14:39:36	taxi
2007/10/12 01:37:13	2007/10/12 01:44:18	taxi
2007/10/12 12:08:32	2007/10/12 12:28:30	taxi
2007/10/13 05:29:03	2007/10/13 06:10:32	taxi
2007/10/13 15:21:52	2007/10/13 15:42:13	taxi
2007/10/14 04:01:19	2007/10/14 04:45:51	bus
2007/10/14 08:57:44	2007/10/14 09:12:34	taxi
2007/10/14 09:39:00	2007/10/14 10:16:16	bus
2007/10/15 01:31:59	2007/10/15 02:07:11	bus
2007/10/15 02:28:19	2007/10/15 02:40:53	bike
2007/10/15 14:44:25	2007/10/15 14:58:08	bike
2007/10/16 02:04:59	2007/10/16 02:16:17	bike
2007/10/16 05:10:53	2007/10/16 05:19:55	bus
2007/10/16 05:26:51	2007/10/16 05:37:46	bus
2007/10/16 14:29:06	2007/10/16 14:46:11	bike
2007/10/17 01:53:53	2007/10/17 15:15:52	bike
2007/10/18 01:52:52	2007/10/18 14:53:44	bike
2007/10/19 01:52:34	2007/10/19 02:07:24	bike
2007/10/19 05:22:29	2007/10/19 05:52:54	taxi
2007/10/19 11:26:52	2007/10/19 12:18:45	car
2007/10/19 15:20:19	2007/10/19 15:39:10	taxi
2007/10/20 08:00:26	2007/10/20 08:29:55	taxi
2007/10/20 14:34:30	2007/10/20 14:54:31	taxi
2007/10/21 23:39:28	2007/10/22 00:43:08	taxi
2007/10/22 14:26:22	2007/10/22 14:41:27	bike
2007/10/23 00:44:19	2007/10/23 15:08:23	bike
2007/10/24 00:33:07	2007/10/24 14:39:29	bike
2007/10/25 01:07:12	2007/10/25 15:24:31	bike
2007/10/27 10:33:50	2007/10/27 11:17:30	taxi
2007/10/27 14:24:53	2007/10/27 14:35:01	bus
2007/10/28 23:27:34	2007/10/29 12:59:41	taxi
2007/10/30 00:49:22	2007/10/30 15:09:20	bike
2007/10/30 23:12:34	2007/10/31 14:38:13	bike
2007/11/01 01:22:55	2007/11/01 01:35:53	bike
2007/11/03 05:04:15	2007/11/03 05:24:16	taxi
2007/11/03 05:38:09	2007/11/03 06:04:18	taxi
2007/11/03 11:00:35	2007/11/03 11:18:33	taxi
2007/11/05 13:08:27	2007/11/05 13:14:45	taxi
2007/11/06 01:31:58	2007/11/06 11:17:05	bike
2007/11/07 01:13:00	2007/11/07 14:52:27	bike
2007/11/08 01:40:28	2007/11/08 13:01:26	bike
2007/11/09 01:34:54	2007/11/09 01:45:18	bike
2007/11/11 08:18:07	2007/11/11 08:49:02	taxi
2007/11/11 14:44:20	2007/11/11 14:59:52	bike
2007/11/12 01:46:19	2007/11/12 02:02:53	bike
2007/11/12 13:48:11	2007/11/12 14:02:28	bike
2007/11/13 01:29:41	2007/11/13 01:43:46	bike
2007/11/14 02:42:46	2007/11/14 02:51:27	taxi
2007/11/14 15:11:03	2007/11/14 15:16:51	taxi
2007/11/15 13:54:56	2007/11/15 14:08:56	bike
2007/11/16 01:21:00	2007/11/16 01:32:07	bike
2007/11/16 09:35:31	2007/11/16 09:47:35	subway
2007/11/16 10:55:01	2007/11/16 11:10:04	bus
2007/11/18 14:25:54	2007/11/18 14:42:09	taxi
2007/11/19 01:44:36	2007/11/19 01:51:38	taxi
2007/11/19 12:18:58	2007/11/19 12:25:47	taxi
2007/11/20 14:16:50	2007/11/20 14:23:26	taxi
2007/11/21 14:03:33	2007/11/21 14:12:14	taxi
2007/11/22 13:02:03	2007/11/22 13:09:53	taxi
2007/11/23 13:04:02	2007/11/23 13:25:32	taxi
2007/11/24 08:00:15	2007/11/24 08:16:49	taxi
2007/11/24 09:59:36	2007/11/24 10:28:08	taxi
2007/11/24 14:11:28	2007/11/24 14:18:06	car
2007/11/25 08:28:58	2007/11/25 08:34:01	subway
2007/11/25 09:59:11	2007/11/25 10:21:44	car
2007/11/25 12:49:32	2007/11/25 13:01:46	car
2007/11/26 02:10:39	2007/11/26 02:24:55	bike
2007/11/26 14:04:51	2007/11/26 14:15:27	bike
2007/11/27 00:46:50	2007/11/27 11:54:05	bike
2007/11/28 01:52:25	2007/11/28 02:06:43	bike
2007/11/28 04:30:35	2007/11/28 04:57:10	taxi
2007/11/28 09:16:38	2007/11/28 10:18:47	car
2007/11/28 13:34:42	2007/11/28 13:50:32	bike
2007/11/29 02:02:53	2007/11/29 14:21:00	bike
2007/11/30 01:57:52	2007/11/30 02:09:50	bike
2007/11/30 11:06:20	2007/11/30 11:13:03	subway
2007/11/30 13:19:12	2007/11/30 13:46:19	taxi
2007/12/01 04:33:21	2007/12/01 04:57:38	taxi
2007/12/01 08:59:40	2007/12/01 09:54:08	taxi
2007/12/01 14:03:51	2007/12/01 14:14:15	taxi
2007/12/02 13:27:42	2007/12/02 13:43:19	taxi
2007/12/03 01:49:53	2007/12/03 01:56:50	taxi
2007/12/04 01:25:07	2007/12/04 12:10:39	bike
2007/12/05 01:25:20	2007/12/05 13:02:06	bike
2007/12/06 00:52:51	2007/12/06 13:07:27	bike
2007/12/07 00:19:23	2007/12/07 00:29:54	taxi
2007/12/07 02:23:18	2007/12/07 02:27:07	taxi
2007/12/07 12:27:59	2007/12/07 12:34:04	subway
2007/12/07 14:29:52	2007/12/07 14:35:02	taxi
2007/12/09 14:13:09	2007/12/09 14:27:09	taxi
2007/12/10 02:09:18	2007/12/10 02:16:36	taxi
2007/12/10 13:41:01	2007/12/10 13:46:41	taxi
2007/12/11 01:07:18	2007/12/11 01:22:21	bike
2007/12/11 14:24:41	2007/12/11 14:37:41	bike
2007/12/12 02:01:53	2007/12/12 02:13:05	bike
2007/12/12 14:56:12	2007/12/12 15:02:37	taxi
2007/12/13 02:09:37	2007/12/13 02:16:30	bus
2007/12/13 13:34:24	2007/12/13 13:49:58	bike
2007/12/14 01:15:39	2007/12/14 01:32:51	bike
2007/12/14 14:57:06	2007/12/14 15:17:55	taxi
2007/12/15 08:03:24	2007/12/15 08:34:36	taxi
2007/12/15 12:54:34	2007/12/15 13:21:25	taxi
2007/12/17 01:26:49	2007/12/17 01:35:54	bus
2007/12/17 14:44:19	2007/12/17 15:00:56	bike
2007/12/18 01:50:27	2007/12/18 14:39:16	bike
2007/12/19 01:59:13	2007/12/19 13:25:24	bike
2007/12/20 01:10:22	2007/12/20 01:27:13	bike
2007/12/20 05:40:13	2007/12/20 05:55:56	taxi
2007/12/20 11:16:56	2007/12/20 11:32:18	taxi
2007/12/20 13:36:42	2007/12/20 13:51:02	bike
2007/12/21 01:36:17	2007/12/21 15:49:37	bike
2007/12/22 01:48:13	2007/12/22 02:03:35	bike
2007/12/22 07:33:04	2007/12/22 07:39:49	subway
2007/12/22 10:54:37	2007/12/22 11:04:25	bus
2007/12/22 12:54:36	2007/12/22 13:50:35	taxi
2007/12/22 13:51:21	2007/12/22 13:56:22	run
2007/12/23 14:22:19	2007/12/23 14:37:19	taxi
2007/12/24 02:32:50	2007/12/24 02:45:27	bus
2007/12/24 11:20:45	2007/12/24 11:27:24	subway
2007/12/24 13:32:32	2007/12/24 13:37:04	taxi
2007/12/25 01:49:49	2007/12/25 02:18:41	bus
2007/12/25 02:24:12	2007/12/25 02:31:32	bus
2007/12/25 04:21:19	2007/12/25 04:29:44	taxi
2007/12/25 06:01:37	2007/12/25 06:17:21	taxi
2007/12/25 14:25:16	2007/12/25 14:38:07	bike
2007/12/26 01:08:41	2007/12/26 14:27:26	bike
2007/12/27 01:15:50	2007/12/27 12:57:26	bike
2007/12/28 01:33:59	2007/12/28 15:32:39	bike
2007/12/29 03:12:10	2007/12/29 03:20:17	bus
2007/12/29 10:20:11	2007/12/29 10:27:18	subway
2007/12/29 14:24:33	2007/12/29 14:54:21	taxi
2007/12/30 03:50:09	2007/12/30 05:47:18	car
2007/12/31 02:31:00	2007/12/31 02:45:54	taxi
2007/12/31 02:55:43	2007/12/31 04:14:39	car
2007/12/31 08:47:55	2007/12/31 14:38:03	car
2007/12/31 15:15:15	2007/12/31 15:23:07	taxi
2008/01/01 14:20:13	2008/01/01 14:40:12	taxi
2008/01/02 02:19:49	2008/01/02 02:26:42	bus
2008/01/02 14:09:31	2008/01/02 14:14:24	taxi
2008/01/03 02:47:27	2008/01/03 12:12:33	bike
2008/01/04 01:57:57	2008/01/04 02:04:36	bus
2008/01/04 12:04:00	2008/01/04 12:10:30	subway
2008/01/04 13:35:43	2008/01/04 14:20:40	taxi
2008/01/05 02:01:49	2008/01/05 09:14:30	taxi
2008/01/05 09:33:04	2008/01/05 09:58:10	taxi
2008/01/06 08:44:18	2008/01/06 09:16:20	taxi
2008/01/06 11:01:28	2008/01/06 11:08:39	taxi
2008/01/06 14:37:21	2008/01/06 14:45:44	subway
2008/01/07 01:56:12	2008/01/07 13:37:22	bike
2008/01/08 00:14:02	2008/01/08 11:49:20	bike
2008/01/09 01:51:56	2008/01/09 13:51:37	bike
2008/01/10 02:11:47	2008/01/10 13:32:05	bike
2008/01/11 01:45:24	2008/01/11 02:04:43	bike
2008/01/11 12:46:27	2008/01/11 13:11:47	taxi
2008/01/12 01:48:27	2008/01/12 02:03:05	taxi
2008/01/12 02:26:05	2008/01/12 02:38:07	subway
2008/01/12 02:41:28	2008/01/12 03:33:20	car
2008/01/13 13:12:07	2008/01/13 13:28:40	bike
2008/01/14 02:10:51	2008/01/14 02:23:00	bike
2008/01/15 00:50:04	2008/01/15 14:17:03	bike
2008/01/16 00:51:47	2008/01/16 14:07:02	bike
2008/01/17 01:45:30	2008/01/17 01:55:15	bus
2008/01/17 13:32:10	2008/01/17 13:41:35	taxi
2008/01/18 00:10:40	2008/01/18 00:18:03	bus
2008/01/18 13:34:31	2008/01/18 13:59:32	taxi
2008/01/19 01:58:05	2008/01/19 02:25:03	taxi
2008/01/19 03:13:23	2008/01/19 03:20:15	bus
2008/01/19 13:37:36	2008/01/19 14:02:22	taxi
2008/01/20 02:16:25	2008/01/20 14:03:30	taxi
2008/01/21 01:46:04	2008/01/21 01:54:00	bus
2008/01/21 11:57:28	2008/01/21 11:58:51	taxi
2008/01/22 02:24:06	2008/01/22 02:30:55	bus
2008/01/22 06:20:25	2008/01/22 06:27:16	subway
2008/01/22 08:10:43	2008/01/22 08:16:47	subway
2008/01/22 14:50:36	2008/01/22 14:56:12	taxi
2008/01/23 01:16:38	2008/01/23 01:23:28	bus
2008/01/23 13:34:05	2008/01/23 13:41:08	taxi
2008/01/23 14:24:15	2008/01/23 14:38:38	subway
2008/01/23 14:41:18	2008/01/23 14:45:28	taxi
2008/01/24 01:50:35	2008/01/24 01:58:53	taxi
2008/01/24 02:01:32	2008/01/24 02:10:16	subway
2008/01/24 14:17:15	2008/01/24 14:25:02	taxi
2008/01/25 01:35:20	2008/01/25 01:42:03	bus
2008/01/25 13:56:06	2008/01/25 14:07:43	taxi
2008/01/26 04:57:53	2008/01/26 05:20:13	taxi
2008/01/26 10:17:08	2008/01/26 10:31:31	taxi
2008/01/26 11:38:23	2008/01/26 11:42:09	car
2008/01/27 12:53:31	2008/01/27 13:39:18	taxi
2008/01/28 01:49:46	2008/01/28 01:56:55	bus
2008/01/29 01:03:04	2008/01/29 01:09:05	bus
2008/01/29 13:20:45	2008/01/29 13:28:21	taxi
2008/01/30 01:29:15	2008/01/30 01:35:46	bus
